lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict
CCL,Hepatocyte 2,Cholangiocyte,7.3650713294879e-05,4.38574882763786e-05,2.549089981333e-05,1.72179843409373e-05,all4,2,2,2,2,5.87541007856288e-05,2.13544420771336e-05,4.38574882763786e-05,7.3650713294879e-05,1.72179843409373e-05,2.549089981333e-05,1.45629804589729,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Sinusoidal endothelial cell,CD8+ T cell 2,0.000246392221526995,0.000172738896437109,7.92873156555467e-05,7.34769393707904e-05,all4,2,2,2,2,0.000209565558982052,7.63821275131685e-05,0.000172738896437109,0.000246392221526995,7.34769393707904e-05,7.92873156555467e-05,1.45501629850662,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 2,CD4+ T cell,8.52461000549249e-06,1.44103249743949e-05,3.8634062813508e-06,4.41071045692397e-06,all4,2,2,2,2,1.14674674899437e-05,4.13705836913739e-06,8.52461000549249e-06,1.44103249743949e-05,3.8634062813508e-06,4.41071045692397e-06,1.45111980620477,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Sinusoidal endothelial cell,Hepatocyte 3,6.77063455573007e-05,9.7953040320174e-05,2.45655346211103e-05,3.62200200116865e-05,all4,2,2,2,2,8.28296929387373e-05,3.03927773163984e-05,6.77063455573007e-05,9.7953040320174e-05,2.45655346211103e-05,3.62200200116865e-05,1.4437232458929,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,IgG+ plasmablast / plasma cell,Vascular endothelial cell,0.000224939192982433,0.000449347158092418,0.000107400412654965,0.000141037807351472,all4,2,2,2,2,0.000337143175537426,0.000124219110003219,0.000224939192982433,0.000449347158092418,0.000107400412654965,0.000141037807351472,1.43981513297509,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Sinusoidal endothelial cell,CD8+ T cell 1,0.000101845511021634,0.000184625248204379,5.25323189672935e-05,5.32252175638342e-05,all4,2,2,2,2,0.000143235379613006,5.28787682655638e-05,0.000101845511021634,0.000184625248204379,5.25323189672935e-05,5.32252175638342e-05,1.43608185580197,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 1,IgG+ plasmablast / plasma cell,4.16196984567867e-05,6.88311223213969e-05,2.35104836712072e-05,1.71966491074265e-05,all4,2,2,2,2,5.52254103890918e-05,2.03535663893169e-05,4.16196984567867e-05,6.88311223213969e-05,1.71966491074265e-05,2.35104836712072e-05,1.4360387624897,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Sinusoidal endothelial cell,Stellate cell,3.34934598183326e-05,5.83728906800417e-05,1.01684575000347e-05,2.37586203160189e-05,all4,2,2,2,2,4.59331752491872e-05,1.69635389080268e-05,3.34934598183326e-05,5.83728906800417e-05,1.01684575000347e-05,2.37586203160189e-05,1.43229439543378,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Vascular endothelial cell,Cholangiocyte,8.89869036910453e-05,5.24844473908788e-05,2.45959109211734e-05,2.77278691090952e-05,all4,2,2,2,2,7.0735675540962e-05,2.61618900151343e-05,5.24844473908788e-05,8.89869036910453e-05,2.45959109211734e-05,2.77278691090952e-05,1.43185442912247,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgG+ plasmablast / plasma cell,Cholangiocyte,2.84977055621004e-05,8.33958817199987e-06,8.03585743139141e-06,5.51856450527248e-06,all4,2,2,2,2,1.84186468670502e-05,6.77721096833195e-06,8.33958817199987e-06,2.84977055621004e-05,5.51856450527248e-06,8.03585743139141e-06,1.43041571296456,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 2,CD8+ T cell 3,1.07484885723405e-05,1.14155170286497e-05,4.37980782198835e-06,3.74773697767471e-06,all4,2,2,2,2,1.10820028004951e-05,4.06377239983153e-06,1.07484885723405e-05,1.14155170286497e-05,3.74773697767471e-06,4.37980782198835e-06,1.42741437009335,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgG+ plasmablast / plasma cell,IgM+ B cell,0.000186093247555755,8.37787680687528e-05,5.36913618613115e-05,4.65623308931519e-05,all4,2,2,2,2,0.000134936007812254,5.01268463772317e-05,8.37787680687528e-05,0.000186093247555755,4.65623308931519e-05,5.36913618613115e-05,1.42699568507753,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 1,Macrophage 2,3.57307655944702e-05,3.04494605564201e-05,8.69583705635729e-06,1.59202474542563e-05,all4,2,2,2,2,3.30901130754452e-05,1.23080422553068e-05,3.04494605564201e-05,3.57307655944702e-05,8.69583705635729e-06,1.59202474542563e-05,1.42021335891849,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgG+ plasmablast / plasma cell,CD8+ T cell 2,5.09141964897939e-05,1.90625081110341e-05,1.60689256231589e-05,1.00425409515759e-05,all4,2,2,2,2,3.4988352300414e-05,1.30557332873674e-05,1.90625081110341e-05,5.09141964897939e-05,1.00425409515759e-05,1.60689256231589e-05,1.41599284275516,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Macrophage 1,CD8+ T cell 2,2.70058920212062e-05,1.40534839385297e-05,8.85306676035381e-06,6.42186273460189e-06,all4,2,2,2,2,2.0529687979868e-05,7.63746474747785e-06,1.40534839385297e-05,2.70058920212062e-05,6.42186273460189e-06,8.85306676035381e-06,1.41596645153154,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Macrophage 2,Macrophage 1,0.000141961684777693,0.000126983439659947,4.58600594542388e-05,5.49281495764782e-05,all4,2,2,2,2,0.00013447256221882,5.03941045153585e-05,0.000126983439659947,0.000141961684777693,4.58600594542388e-05,5.49281495764782e-05,1.41437765169895,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 2,Hepatocyte 2,8.13165698129152e-06,7.58019362584216e-06,3.12602371721718e-05,1.0906536716331e-05,all4,2,2,2,2,7.85592530356684e-06,2.10833869442514e-05,7.58019362584216e-06,8.13165698129152e-06,1.0906536716331e-05,3.12602371721718e-05,-1.41397563873667,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Hepatocyte 3,IgG+ plasmablast / plasma cell,2.54931831844562e-06,2.03891806483288e-07,3.91591079893067e-06,3.71548251676431e-06,all4,2,2,2,2,1.37660506246446e-06,3.81569665784749e-06,2.03891806483288e-07,2.54931831844562e-06,3.71548251676431e-06,3.91591079893067e-06,-1.41315748948903,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Hepatocyte 3,Hepatocyte 4,8.23334904244147e-06,1.3754759078839e-05,4.599766907206e-06,3.5697332238149e-06,all4,2,2,2,2,1.09940540606402e-05,4.08475006551045e-06,8.23334904244147e-06,1.3754759078839e-05,3.5697332238149e-06,4.599766907206e-06,1.40874425979309,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Vascular endothelial cell,Stellate cell,9.83950888843278e-05,6.33863243015224e-05,2.66121356174288e-05,3.43097567503421e-05,all4,2,2,2,2,8.08907065929251e-05,3.04609461838855e-05,6.33863243015224e-05,9.83950888843278e-05,2.66121356174288e-05,3.43097567503421e-05,1.40636394603816,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Hepatocyte 4,CD4+ T cell,5.84173968488115e-06,1.13287282658859e-06,8.7480500271664e-06,9.99484545240222e-06,all4,2,2,2,2,3.48730625573487e-06,9.37144773978431e-06,1.13287282658859e-06,5.84173968488115e-06,8.7480500271664e-06,9.99484545240222e-06,-1.40321100335445,TRUE,FALSE,TRUE,TRUE,AIH
FN1,CD8+ T cell 1,Stellate cell,2.83910204655993e-05,4.31120249656817e-05,9.66045099041292e-06,1.72694618734528e-05,all4,2,2,2,2,3.57515227156405e-05,1.34649564319328e-05,2.83910204655993e-05,4.31120249656817e-05,9.66045099041292e-06,1.72694618734528e-05,1.40281770423515,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 4,CD4+ T cell,1.26487612101285e-06,5.35216144168992e-09,2.37166145540604e-06,1.2797568861245e-06,all4,2,2,2,2,6.35114141227271e-07,1.82570917076527e-06,5.35216144168992e-09,1.26487612101285e-06,1.2797568861245e-06,2.37166145540604e-06,-1.4017153132389,TRUE,FALSE,TRUE,TRUE,AIH
CSF,IgM+ B cell,IgM+ B cell,0.000162978751662891,7.0683457993116e-05,2.65458414556187e-05,6.1800033476638e-05,all4,2,2,2,2,0.000116831104828004,4.41729374661284e-05,7.0683457993116e-05,0.000162978751662891,2.65458414556187e-05,6.1800033476638e-05,1.40136617694906,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Cholangiocyte,Macrophage 1,0.000208507149094499,0.000116849729818047,5.36079766624262e-05,6.95083876191933e-05,all4,2,2,2,2,0.000162678439456273,6.15581821408098e-05,0.000116849729818047,0.000208507149094499,5.36079766624262e-05,6.95083876191933e-05,1.40069210454163,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Macrophage 1,Vascular endothelial cell,1.15666096725587e-05,2.87637483705609e-06,2.82116763082532e-06,2.54208740270691e-06,all4,2,2,2,2,7.2214922548074e-06,2.68162751676612e-06,2.87637483705609e-06,1.15666096725587e-05,2.54208740270691e-06,2.82116763082532e-06,1.39946302107496,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 1,CD4+ T cell,5.8484364152518e-05,4.52760631792426e-05,2.24999779532353e-05,1.67502866476247e-05,all4,2,2,2,2,5.18802136658803e-05,1.962513230043e-05,4.52760631792426e-05,5.8484364152518e-05,1.67502866476247e-05,2.24999779532353e-05,1.39838588709633,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,Sinusoidal endothelial cell,1.92664822148913e-05,2.65459821693457e-05,5.24404034595822e-06,1.20352418030004e-05,all4,2,2,2,2,2.29062321921185e-05,8.63964107447929e-06,1.92664822148913e-05,2.65459821693457e-05,5.24404034595822e-06,1.20352418030004e-05,1.39741294135518,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 1,Macrophage 1,1.22154433998024e-05,1.06235550271653e-05,4.8100819124775e-06,3.76510291670794e-06,all4,2,2,2,2,1.14194992134838e-05,4.28759241459272e-06,1.06235550271653e-05,1.22154433998024e-05,3.76510291670794e-06,4.8100819124775e-06,1.39463480499668,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD4+ T cell,Hepatocyte 2,7.79318639602603e-07,5.24472938891405e-07,1.84942815562793e-06,1.8649223167567e-06,all4,2,2,2,2,6.51895789247004e-07,1.85717523619231e-06,5.24472938891405e-07,7.79318639602603e-07,1.84942815562793e-06,1.8649223167567e-06,-1.39220793697662,TRUE,FALSE,TRUE,TRUE,AIH
IL2,IgM+ B cell,Sinusoidal endothelial cell,2.19745049044521e-09,0,1.8035498868198e-07,1.17372561810349e-07,all4,2,2,2,2,1.09872524522261e-09,1.48863775246165e-07,0,2.19745049044521e-09,1.17372561810349e-07,1.8035498868198e-07,-1.39161103714813,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Stellate cell,Cholangiocyte,1.15282435609903e-05,8.01119325940727e-06,3.06505208544547e-06,4.28022077840564e-06,all4,2,2,2,2,9.7697184101988e-06,3.67263643192556e-06,8.01119325940727e-06,1.15282435609903e-05,3.06505208544547e-06,4.28022077840564e-06,1.3898249390167,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,IgG+ plasmablast / plasma cell,Cholangiocyte,1.61815170921179e-05,7.28084551652536e-06,3.45497874003487e-06,5.41445980029615e-06,all4,2,2,2,2,1.17311813043216e-05,4.43471927016551e-06,7.28084551652536e-06,1.61815170921179e-05,3.45497874003487e-06,5.41445980029615e-06,1.38549260640446,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD4+ T cell,Hepatocyte 1,1.05552085516062e-07,1.3937647346639e-08,3.35453922703214e-07,2.66675916376068e-07,all4,2,2,2,2,5.97448664313507e-08,3.01064919539641e-07,1.3937647346639e-08,1.05552085516062e-07,2.66675916376068e-07,3.35453922703214e-07,-1.38546320402861,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,IgG+ plasmablast / plasma cell,CD8+ T cell 1,3.4432421737943e-05,3.24588590203758e-05,1.7168859472925e-05,8.34472284764555e-06,all4,2,2,2,2,3.34456403791594e-05,1.27567911602853e-05,3.24588590203758e-05,3.4432421737943e-05,8.34472284764555e-06,1.7168859472925e-05,1.38429364151141,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgM+ B cell,Hepatocyte 3,1.30167696286767e-05,2.14401647302416e-05,7.10898777129521e-06,6.02158163915256e-06,all4,2,2,2,2,1.72284671794591e-05,6.56528470522388e-06,1.30167696286767e-05,2.14401647302416e-05,6.02158163915256e-06,7.10898777129521e-06,1.37975155964103,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 2,CD8+ T cell 1,9.41880140177542e-06,1.10839352597474e-05,4.52734010235526e-06,3.25441584132738e-06,all4,2,2,2,2,1.02513683307614e-05,3.89087797184132e-06,9.41880140177542e-06,1.10839352597474e-05,3.25441584132738e-06,4.52734010235526e-06,1.37728958448773,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 2,CD8+ T cell 1,6.65383891347999e-05,6.26552297704316e-05,2.97187750051389e-05,1.9938847806851e-05,all4,2,2,2,2,6.45968094526157e-05,2.4828811405995e-05,6.26552297704316e-05,6.65383891347999e-05,1.9938847806851e-05,2.97187750051389e-05,1.37623966198518,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Cholangiocyte,Stellate cell,0.00010666228539528,0.000186681892521937,5.07831562652868e-05,6.22292289539423e-05,all4,2,2,2,2,0.000146672088958609,5.65061926096145e-05,0.00010666228539528,0.000186681892521937,5.07831562652868e-05,6.22292289539423e-05,1.37470391628729,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,IgG+ B cell,Sinusoidal endothelial cell,0,0,1.4455444420416e-07,1.4183204937644e-07,all4,2,2,2,2,0,1.431932467903e-07,0,0,1.4183204937644e-07,1.4455444420416e-07,-1.37445923288281,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Macrophage 2,Vascular endothelial cell,1.10655488786742e-05,5.48018343449887e-06,3.91000404205493e-06,2.36185837936149e-06,all4,2,2,2,2,8.27286615658654e-06,3.13593121070821e-06,5.48018343449887e-06,1.10655488786742e-05,2.36185837936149e-06,3.91000404205493e-06,1.37430773834552,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Stellate cell,Cholangiocyte,0.000256914847698013,0.000361869783424749,0.00014211065916391,9.70426094482604e-05,all4,2,2,2,2,0.000309392315561381,0.000119576634306085,0.000256914847698013,0.000361869783424749,9.70426094482604e-05,0.00014211065916391,1.37083671833641,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,IgG+ plasmablast / plasma cell,CD4+ T cell,1.30255733997538e-05,5.14293927258745e-06,3.07767528008921e-06,3.84444631092087e-06,all4,2,2,2,2,9.08425633617064e-06,3.46106079550504e-06,5.14293927258745e-06,1.30255733997538e-05,3.07767528008921e-06,3.84444631092087e-06,1.36936467197491,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 2,IgM+ B cell,7.80989602394095e-06,2.24372536881508e-05,4.79502693358606e-06,6.80622984190475e-06,all4,2,2,2,2,1.51235748560459e-05,5.80062838774541e-06,7.80989602394095e-06,2.24372536881508e-05,4.79502693358606e-06,6.80622984190475e-06,1.36887991839791,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 1,Macrophage 2,8.80202005196437e-05,0.000137411327282006,4.50261018064092e-05,4.23005194552761e-05,all4,2,2,2,2,0.000112715763900825,4.36633106308427e-05,8.80202005196437e-05,0.000137411327282006,4.23005194552761e-05,4.50261018064092e-05,1.36637860226936,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Vascular endothelial cell,CD4+ T cell,3.04027063276594e-05,2.79615119548e-05,1.11819976153094e-05,1.13633160439632e-05,all4,2,2,2,2,2.91821091412297e-05,1.12726568296363e-05,2.79615119548e-05,3.04027063276594e-05,1.11819976153094e-05,1.13633160439632e-05,1.36523382822497,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Stellate cell,IgG+ B cell,2.85126838687927e-05,8.22641375445455e-06,4.61230968218334e-05,4.84616578724524e-05,all4,2,2,2,2,1.83695488116236e-05,4.72923773471429e-05,8.22641375445455e-06,2.85126838687927e-05,4.61230968218334e-05,4.84616578724524e-05,-1.35998779934881,TRUE,FALSE,TRUE,TRUE,AIH
FN1,Hepatocyte 4,Hepatocyte 4,0.00377683584936542,0.00379718694701384,0.00236122018453279,0.000595282624838139,all4,2,2,2,2,0.00378701139818963,0.00147825140468547,0.00377683584936542,0.00379718694701384,0.000595282624838139,0.00236122018453279,1.35711462496488,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,CD8+ T cell 1,0.000160707904059024,8.13424906043823e-05,5.17564349572214e-05,4.28736418503288e-05,all4,2,2,2,2,0.000121025197331703,4.73150384037751e-05,8.13424906043823e-05,0.000160707904059024,4.28736418503288e-05,5.17564349572214e-05,1.35326934426997,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Macrophage 1,Cholangiocyte,5.6196601904576e-05,2.3013877215219e-05,1.69289559572313e-05,1.40058887052961e-05,all4,2,2,2,2,3.96052395598975e-05,1.54674223312637e-05,2.3013877215219e-05,5.6196601904576e-05,1.40058887052961e-05,1.69289559572313e-05,1.35136828381942,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,CD8+ T cell 2,IgG+ B cell,6.72878226366735e-05,5.65036774499205e-05,2.67818491711719e-05,2.16726844355724e-05,all4,2,2,2,2,6.1895750043297e-05,2.42272668033722e-05,5.65036774499205e-05,6.72878226366735e-05,2.16726844355724e-05,2.67818491711719e-05,1.34995891281971,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgM+ B cell,CD8+ T cell 1,0.00012448540596446,6.07374450551778e-05,4.2975554808846e-05,2.95943904910346e-05,all4,2,2,2,2,9.26114255098188e-05,3.62849726499403e-05,6.07374450551778e-05,0.00012448540596446,2.95943904910346e-05,4.2975554808846e-05,1.34964763625369,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Stellate cell,IgM+ B cell,9.05885074361465e-05,5.94078203020926e-05,2.84946379056127e-05,3.04546611891122e-05,all4,2,2,2,2,7.49981638691195e-05,2.94746495473624e-05,5.94078203020926e-05,9.05885074361465e-05,2.84946379056127e-05,3.04546611891122e-05,1.34471513168162,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,IgM+ B cell,Vascular endothelial cell,0.000112148491293122,0.000130912066295881,5.19632131799219e-05,4.36894809791239e-05,all4,2,2,2,2,0.000121530278794501,4.78263470795229e-05,0.000112148491293122,0.000130912066295881,4.36894809791239e-05,5.19632131799219e-05,1.34379569166452,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 1,Stellate cell,8.75356728339235e-06,1.03838128192274e-05,4.05700319075554e-06,3.38350305359767e-06,all4,2,2,2,2,9.56869005130986e-06,3.7202531221766e-06,8.75356728339235e-06,1.03838128192274e-05,3.38350305359767e-06,4.05700319075554e-06,1.34196234573482,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,Hepatocyte 2,3.77436153706628e-05,4.70646670616578e-05,9.21205341518865e-06,2.41357234695334e-05,all4,2,2,2,2,4.24041412161603e-05,1.6673888442361e-05,3.77436153706628e-05,4.70646670616578e-05,9.21205341518865e-06,2.41357234695334e-05,1.34191204110135,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Cholangiocyte,IgG+ B cell,4.02831019466136e-05,3.3240139972971e-06,6.62342275370908e-05,4.45733995802852e-05,all4,2,2,2,2,2.18035579719553e-05,5.5403813558688e-05,3.3240139972971e-06,4.02831019466136e-05,4.45733995802852e-05,6.62342275370908e-05,-1.34182428723466,TRUE,FALSE,TRUE,TRUE,AIH
CCL,Macrophage 2,Hepatocyte 4,1.29429280153343e-05,9.52968779635005e-06,3.21259639879616e-06,5.54841627340681e-06,all4,2,2,2,2,1.12363079058422e-05,4.38050633610148e-06,9.52968779635005e-06,1.29429280153343e-05,3.21259639879616e-06,5.54841627340681e-06,1.341185952828,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Cholangiocyte,Cholangiocyte,0.000803542771058813,0.00092901730629643,0.000199108708599686,0.000484681228078356,all4,2,2,2,2,0.000866280038677621,0.000341894968339021,0.000803542771058813,0.00092901730629643,0.000199108708599686,0.000484681228078356,1.34105067871679,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 1,Macrophage 1,0.000210751448258498,0.000308065157711854,0.000112718377648389,9.19725878097639e-05,all4,2,2,2,2,0.000259408302985176,0.000102345482729077,0.000210751448258498,0.000308065157711854,9.19725878097639e-05,0.000112718377648389,1.34101037040201,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 3,Macrophage 2,8.79809411287154e-06,8.96223672998884e-06,3.34566828929488e-06,3.57393990763086e-06,all4,2,2,2,2,8.88016542143019e-06,3.45980409846287e-06,8.79809411287154e-06,8.96223672998884e-06,3.34566828929488e-06,3.57393990763086e-06,1.3374183708461,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,CD8+ T cell 2,Stellate cell,0.000102623043896286,0.000129965979161026,3.51960968026535e-05,5.69999655550028e-05,all4,2,2,2,2,0.000116294511528656,4.60980311788282e-05,0.000102623043896286,0.000129965979161026,3.51960968026535e-05,5.69999655550028e-05,1.33330989985031,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD4+ T cell,Hepatocyte 4,0,0,1.50564214376823e-07,1.22688798060366e-07,all4,2,2,2,2,0,1.36626506218595e-07,0,0,1.22688798060366e-07,1.50564214376823e-07,-1.33323289807058,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Hepatocyte 1,IgG+ B cell,1.04017380204445e-05,5.51720693224823e-06,3.51675845574154e-06,2.70878064976177e-06,all4,2,2,2,2,7.95947247634635e-06,3.11276955275166e-06,5.51720693224823e-06,1.04017380204445e-05,2.70878064976177e-06,3.51675845574154e-06,1.32959985367132,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 3,Stellate cell,1.64266203287085e-05,1.24149108925306e-05,4.45461765254226e-06,6.92282355297456e-06,all4,2,2,2,2,1.44207656106195e-05,5.68872060275841e-06,1.24149108925306e-05,1.64266203287085e-05,4.45461765254226e-06,6.92282355297456e-06,1.32831580296387,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Stellate cell,Hepatocyte 2,0.000102071926184491,0.000122585148457777,3.76292583839147e-05,5.18856935652288e-05,all4,2,2,2,2,0.000112328537321134,4.47574759745718e-05,0.000102071926184491,0.000122585148457777,3.76292583839147e-05,5.18856935652288e-05,1.3257830776496,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,CD4+ T cell,4.50765366712257e-05,6.36331478249368e-05,2.2210414574634e-05,2.11117864828353e-05,all4,2,2,2,2,5.43548422480813e-05,2.16611005287346e-05,4.50765366712257e-05,6.36331478249368e-05,2.11117864828353e-05,2.2210414574634e-05,1.32371074665353,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,CD8+ T cell 3,4.41486327738279e-05,4.54292540894009e-05,1.45333660089082e-05,2.12096580833352e-05,all4,2,2,2,2,4.47889434316144e-05,1.78715120461217e-05,4.41486327738279e-05,4.54292540894009e-05,1.45333660089082e-05,2.12096580833352e-05,1.32113445552757,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Sinusoidal endothelial cell,Hepatocyte 1,5.06240743358448e-05,3.74590070336344e-05,1.65081098279197e-05,1.87114455320324e-05,all4,2,2,2,2,4.40415406847396e-05,1.7609777679976e-05,3.74590070336344e-05,5.06240743358448e-05,1.65081098279197e-05,1.87114455320324e-05,1.31808348482938,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 2,Hepatocyte 4,3.7006764421352e-05,3.03382668792149e-05,1.87032209594763e-05,8.20327420263782e-06,all4,2,2,2,2,3.36725156502834e-05,1.34532475810571e-05,3.03382668792149e-05,3.7006764421352e-05,8.20327420263782e-06,1.87032209594763e-05,1.31785469821494,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 4,Macrophage 2,2.89645745279268e-05,3.8176558225229e-05,1.32861643080528e-05,1.35761350220782e-05,all4,2,2,2,2,3.35705663765779e-05,1.34311496650655e-05,2.89645745279268e-05,3.8176558225229e-05,1.32861643080528e-05,1.35761350220782e-05,1.31584765478007,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 3,Sinusoidal endothelial cell,0.00011626991152789,0.000140988105125383,5.0396941269524e-05,5.3126821705313e-05,all4,2,2,2,2,0.000128629008326637,5.17618814874185e-05,0.00011626991152789,0.000140988105125383,5.0396941269524e-05,5.3126821705313e-05,1.3117584408994,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Hepatocyte 1,Stellate cell,0.000160684770688746,0.000168868935103029,5.76582418974437e-05,7.50817369519143e-05,all4,2,2,2,2,0.000164776852895887,6.6369989424679e-05,0.000160684770688746,0.000168868935103029,5.76582418974437e-05,7.50817369519143e-05,1.31074462353892,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,IgG+ plasmablast / plasma cell,Macrophage 1,9.29718827641002e-07,0,1.33580374792115e-06,1.23657391202784e-06,all4,2,2,2,2,4.64859413820501e-07,1.2861888299745e-06,0,9.29718827641002e-07,1.23657391202784e-06,1.33580374792115e-06,-1.31063080097339,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD8+ T cell 3,Macrophage 1,0.00036372073599501,0.00078863416380212,0.000256163981790739,0.000208854075671435,all4,2,2,2,2,0.000576177449898565,0.000232509028731087,0.00036372073599501,0.00078863416380212,0.000208854075671435,0.000256163981790739,1.30889380905977,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 3,Macrophage 2,8.66971178742279e-06,7.16084751491634e-06,2.35033189514614e-06,3.93545611048259e-06,all4,2,2,2,2,7.91527965116956e-06,3.14289400281437e-06,7.16084751491634e-06,8.66971178742279e-06,2.35033189514614e-06,3.93545611048259e-06,1.30815071650983,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,Hepatocyte 3,5.47715283844051e-06,9.71962933122634e-06,4.04193969090458e-06,1.98825331549099e-06,all4,2,2,2,2,7.59839108483343e-06,3.01509650319779e-06,5.47715283844051e-06,9.71962933122634e-06,1.98825331549099e-06,4.04193969090458e-06,1.30806977095928,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD4+ T cell,Cholangiocyte,3.23746446031332e-05,3.15127841356604e-05,1.53136466158306e-05,1.0411377149951e-05,all4,2,2,2,2,3.19437143693968e-05,1.28625118828908e-05,3.15127841356604e-05,3.23746446031332e-05,1.0411377149951e-05,1.53136466158306e-05,1.30636544871595,TRUE,TRUE,FALSE,TRUE,irHepatitis
