lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict,enriched_presence
FN1-CD44,Macrophage 1,CD4+ T cell,3.04586451996064e-05,1.98499518433687e-05,1.09625623618448e-05,1.05579871750207e-05,all4,2,2,2,2,2.51542985214876e-05,1.07602747684327e-05,1.98499518433687e-05,3.04586451996064e-05,1.05579871750207e-05,1.09625623618448e-05,1.22151510683707,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,CD8+ T cell 1,2.3146802921995e-05,3.20511908990562e-05,1.37319721140693e-05,1.49294932454391e-05,all4,2,2,2,2,2.75989969105256e-05,1.43307326797542e-05,2.3146802921995e-05,3.20511908990562e-05,1.37319721140693e-05,1.49294932454391e-05,0.943246919205035,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,CD8+ T cell 2,1.07999762753942e-05,1.87616908871981e-05,1.18679727726526e-05,1.1668680156339e-05,all4,2,2,2,2,1.47808335812962e-05,1.17683264644958e-05,1.07999762753942e-05,1.87616908871981e-05,1.1668680156339e-05,1.18679727726526e-05,0.327654779651006,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 1,CD8+ T cell 3,2.61367246650507e-05,3.19906992534927e-05,1.57968222235097e-05,1.53426252065395e-05,all4,2,2,2,2,2.90637119592717e-05,1.55697237150246e-05,2.61367246650507e-05,3.19906992534927e-05,1.53426252065395e-05,1.57968222235097e-05,0.898469429375897,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,Cholangiocyte,3.17530427071034e-05,1.23234586656948e-05,5.57933298704877e-06,2.87110986826904e-06,all4,2,2,2,2,2.20382506863991e-05,4.22522142765891e-06,1.23234586656948e-05,3.17530427071034e-05,2.87110986826904e-06,5.57933298704877e-06,2.37009562783391,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,Hepatocyte 1,1.92382444092789e-06,1.80621698300754e-06,3.42120649920074e-06,3.03937772364756e-06,all4,2,2,2,2,1.86502071196771e-06,3.23029211142415e-06,1.80621698300754e-06,1.92382444092789e-06,3.03937772364756e-06,3.42120649920074e-06,-0.777487770873111,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Macrophage 1,Hepatocyte 2,1.2892620414545e-06,1.22956966666963e-06,2.0940313932259e-06,2.31450468844143e-06,all4,2,2,2,2,1.25941585406206e-06,2.20426804083366e-06,1.22956966666963e-06,1.2892620414545e-06,2.0940313932259e-06,2.31450468844143e-06,-0.785244037151366,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Macrophage 1,Hepatocyte 3,4.17505952749104e-07,4.65870616585216e-07,1.5352387867359e-06,1.8753742873543e-06,all4,2,2,2,2,4.4168828466716e-07,1.7053065370451e-06,4.17505952749104e-07,4.65870616585216e-07,1.5352387867359e-06,1.8753742873543e-06,-1.84282189211439,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Macrophage 1,Hepatocyte 4,2.37505134367126e-06,1.80749220923415e-06,4.40270145540475e-06,3.40974531731816e-06,all4,2,2,2,2,2.0912717764527e-06,3.90622338636146e-06,1.80749220923415e-06,2.37505134367126e-06,3.40974531731816e-06,4.40270145540475e-06,-0.886664712906188,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Macrophage 1,Ig+ hepatocyte,0,,3.9621369236942e-06,3.77057045621536e-06,all4,2,2,1,2,0,3.86635368995478e-06,,,3.77057045621536e-06,3.9621369236942e-06,-6.38750023683725,FALSE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 1,IgG+ B cell,6.37732961374184e-06,1.47643408629137e-07,2.78027537690964e-06,1.90636596884378e-06,all4,2,2,2,2,3.26248651118549e-06,2.34332067287671e-06,1.47643408629137e-07,6.37732961374184e-06,1.90636596884378e-06,2.78027537690964e-06,0.469446759690811,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 1,IgG+ plasmablast / plasma cell,1.95858440024782e-05,1.34132485956428e-05,7.65268858194493e-06,6.39054509775876e-06,all4,2,2,2,2,1.64995462990605e-05,7.02161683985184e-06,1.34132485956428e-05,1.95858440024782e-05,6.39054509775876e-06,7.65268858194493e-06,1.22706064009551,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,IgM+ B cell,2.25534497803642e-05,2.66986981316147e-05,7.33642905300315e-06,7.48960232332064e-06,all4,2,2,2,2,2.46260739559894e-05,7.4130156881619e-06,2.25534497803642e-05,2.66986981316147e-05,7.33642905300315e-06,7.48960232332064e-06,1.72572194365937,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,Macrophage 1,4.11188130004941e-05,5.26972665793098e-05,1.77199972589928e-05,2.7023727495814e-05,all4,2,2,2,2,4.6908039789902e-05,2.23718623774034e-05,4.11188130004941e-05,5.26972665793098e-05,1.77199972589928e-05,2.7023727495814e-05,1.0665756763618,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,Macrophage 2,1.40181347273105e-05,9.52552656906214e-06,5.75285962417934e-06,8.54982556133786e-06,all4,2,2,2,2,1.17718306481863e-05,7.1513425927586e-06,9.52552656906214e-06,1.40181347273105e-05,5.75285962417934e-06,8.54982556133786e-06,0.71537098326316,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,Sinusoidal endothelial cell,3.02621855017685e-06,3.36030843917822e-06,7.92131822042078e-06,8.01448602606847e-06,all4,2,2,2,2,3.19326349467753e-06,7.96790212324463e-06,3.02621855017685e-06,3.36030843917822e-06,7.92131822042078e-06,8.01448602606847e-06,-1.3066426636752,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Macrophage 1,Stellate cell,6.94257034915665e-06,6.6573442038946e-06,4.89392667280101e-06,5.92000877950004e-06,all4,2,2,2,2,6.79995727652563e-06,5.40696772615053e-06,6.6573442038946e-06,6.94257034915665e-06,4.89392667280101e-06,5.92000877950004e-06,0.328170826127484,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,Vascular endothelial cell,6.93849614599996e-06,2.64569487708006e-06,2.55660797044061e-06,2.67162238675092e-06,all4,2,2,2,2,4.79209551154001e-06,2.61411517859577e-06,2.64569487708006e-06,6.93849614599996e-06,2.55660797044061e-06,2.67162238675092e-06,0.862769843499588,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 2,CD4+ T cell,2.94962151153373e-05,5.65855948917826e-05,1.72971709050563e-05,1.4902224650018e-05,all4,2,2,2,2,4.30409050035599e-05,1.60996977775372e-05,2.94962151153373e-05,5.65855948917826e-05,1.4902224650018e-05,1.72971709050563e-05,1.41605832124765,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,CD8+ T cell 1,2.35427416066817e-05,3.17960481186746e-05,9.14417713213343e-06,1.00338806323962e-05,all4,2,2,2,2,2.76693948626781e-05,9.58902888226482e-06,2.35427416066817e-05,3.17960481186746e-05,9.14417713213343e-06,1.00338806323962e-05,1.52425436061147,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,CD8+ T cell 2,1.35107525220478e-05,1.14286168257319e-05,2.41779091591284e-06,5.88185213306742e-06,all4,2,2,2,2,1.24696846738899e-05,4.14982152449013e-06,1.14286168257319e-05,1.35107525220478e-05,2.41779091591284e-06,5.88185213306742e-06,1.57654281823328,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,CD8+ T cell 3,1.85296423382769e-05,2.17569535714403e-05,9.11042711870309e-06,1.03831613283986e-05,all4,2,2,2,2,2.01432979548586e-05,9.74679422355086e-06,1.85296423382769e-05,2.17569535714403e-05,9.11042711870309e-06,1.03831613283986e-05,1.04374211437827,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,Cholangiocyte,4.5364510410999e-05,1.19152318351517e-05,1.32343824139162e-05,5.25109843479967e-06,all4,2,2,2,2,2.86398711230754e-05,9.24274042435791e-06,1.19152318351517e-05,4.5364510410999e-05,5.25109843479967e-06,1.32343824139162e-05,1.6267077073753,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 2,Hepatocyte 1,1.30050890332605e-06,6.10512047111981e-07,6.68053710690227e-07,1.40712570364791e-06,all4,2,2,2,2,9.55510475219016e-07,1.03758970716907e-06,6.10512047111981e-07,1.30050890332605e-06,6.68053710690227e-07,1.40712570364791e-06,-0.113560367404889,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 2,Hepatocyte 2,1.00687955558075e-06,9.14852710608418e-07,3.96740136616056e-07,9.71131950964732e-07,all4,2,2,2,2,9.60866133094583e-07,6.83936043790394e-07,9.14852710608418e-07,1.00687955558075e-06,3.96740136616056e-07,9.71131950964732e-07,0.463627856034436,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 2,Hepatocyte 3,7.4781327772805e-07,1.33075830507969e-07,6.28153370662068e-07,1.4389519384212e-06,all4,2,2,2,2,4.40444554118009e-07,1.03355265454164e-06,1.33075830507969e-07,7.4781327772805e-07,6.28153370662068e-07,1.4389519384212e-06,-1.14888147681628,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 2,Hepatocyte 4,1.1894023303931e-06,5.23053642668115e-07,6.71489032823123e-07,1.50221584603878e-06,all4,2,2,2,2,8.5622798653061e-07,1.08685243943095e-06,5.23053642668115e-07,1.1894023303931e-06,6.71489032823123e-07,1.50221584603878e-06,-0.328155212369043,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 2,Ig+ hepatocyte,0,,1.6113405988252e-06,3.4113062810259e-06,all4,2,2,1,2,0,2.51132343992555e-06,,,1.6113405988252e-06,3.4113062810259e-06,-5.77424267807673,FALSE,FALSE,FALSE,FALSE,,
FN1-CD44,Macrophage 2,IgG+ B cell,9.49986414166966e-06,5.48082957828802e-06,3.97931124879088e-06,3.58679220340997e-06,all4,2,2,2,2,7.49034685997884e-06,3.78305172610042e-06,5.48082957828802e-06,9.49986414166966e-06,3.58679220340997e-06,3.97931124879088e-06,0.976741034234552,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,IgG+ plasmablast / plasma cell,2.41160517408857e-05,3.59844375154517e-05,8.67806600907661e-06,8.77258583039167e-06,all4,2,2,2,2,3.00502446281687e-05,8.72532591973414e-06,2.41160517408857e-05,3.59844375154517e-05,8.67806600907661e-06,8.77258583039167e-06,1.77863036405944,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,IgM+ B cell,1.92021884974499e-05,2.25720658445828e-05,1.24778988496283e-05,1.28744722362858e-05,all4,2,2,2,2,2.08871271710164e-05,1.26761855429571e-05,1.92021884974499e-05,2.25720658445828e-05,1.24778988496283e-05,1.28744722362858e-05,0.718408391907856,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,Macrophage 1,2.68214435903277e-05,2.17033713379394e-05,7.23441135699578e-06,1.07638756635784e-05,all4,2,2,2,2,2.42624074641335e-05,8.9991435102871e-06,2.17033713379394e-05,2.68214435903277e-05,7.23441135699578e-06,1.07638756635784e-05,1.426165949577,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,Macrophage 2,2.05220685575493e-05,1.92148875590979e-05,9.44111224285325e-06,1.12201222130078e-05,all4,2,2,2,2,1.98684780583236e-05,1.03306172279305e-05,1.92148875590979e-05,2.05220685575493e-05,9.44111224285325e-06,1.12201222130078e-05,0.940432175724401,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,Sinusoidal endothelial cell,1.98265363268106e-06,1.99998389815406e-06,3.59007985155725e-06,3.84108167252893e-06,all4,2,2,2,2,1.99131876541756e-06,3.71558076204309e-06,1.98265363268106e-06,1.99998389815406e-06,3.59007985155725e-06,3.84108167252893e-06,-0.88442711860899,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Macrophage 2,Stellate cell,9.19038354868437e-06,1.21918914015441e-05,6.20566573066302e-06,6.16693464087112e-06,all4,2,2,2,2,1.06911374751142e-05,6.18630018576707e-06,9.19038354868437e-06,1.21918914015441e-05,6.16693464087112e-06,6.20566573066302e-06,0.784700903865317,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,Vascular endothelial cell,6.75343234379665e-06,6.30273382360154e-06,5.76717469208494e-06,5.30625502761632e-06,all4,2,2,2,2,6.52808308369909e-06,5.53671485985063e-06,6.30273382360154e-06,6.75343234379665e-06,5.30625502761632e-06,5.76717469208494e-06,0.235793973608951,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Sinusoidal endothelial cell,CD4+ T cell,3.31427426900325e-06,2.17467307867074e-05,1.12721375450386e-05,1.41045692751355e-05,all4,2,2,2,2,1.25305025278553e-05,1.26883534100871e-05,3.31427426900325e-06,2.17467307867074e-05,1.12721375450386e-05,1.41045692751355e-05,-0.0179938851215018,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,CD8+ T cell 1,7.08522556679203e-06,3.31158521409506e-05,1.3255534557666e-05,2.03524282488223e-05,all4,2,2,2,2,2.01005388538713e-05,1.68039814032441e-05,7.08522556679203e-06,3.31158521409506e-05,1.3255534557666e-05,2.03524282488223e-05,0.25777463744298,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,CD8+ T cell 2,7.6735293556201e-06,2.57308706076653e-05,9.30416222443123e-06,1.6777193421336e-05,all4,2,2,2,2,1.67021999816427e-05,1.30406778228836e-05,7.6735293556201e-06,2.57308706076653e-05,9.30416222443123e-06,1.6777193421336e-05,0.355889307602344,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,CD8+ T cell 3,4.68935464886658e-06,4.39618725391563e-05,1.36173125687644e-05,1.97899165147219e-05,all4,2,2,2,2,2.43256135940114e-05,1.67036145417431e-05,4.68935464886658e-06,4.39618725391563e-05,1.36173125687644e-05,1.97899165147219e-05,0.54105393698288,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,Cholangiocyte,5.93912840842295e-06,8.49422246379944e-06,4.96561351742808e-06,4.58845758232053e-06,all4,2,2,2,2,7.21667543611119e-06,4.77703554987431e-06,5.93912840842295e-06,8.49422246379944e-06,4.58845758232053e-06,4.96561351742808e-06,0.590485292194796,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Sinusoidal endothelial cell,Hepatocyte 1,2.56056363100567e-06,2.48108389064778e-06,3.02986399955658e-06,4.00575780145927e-06,all4,2,2,2,2,2.52082376082673e-06,3.51781090050793e-06,2.48108389064778e-06,2.56056363100567e-06,3.02986399955658e-06,4.00575780145927e-06,-0.473320177985718,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Sinusoidal endothelial cell,Hepatocyte 2,2.60080298220622e-06,1.24200470528487e-06,2.1475922182876e-06,2.6912502694015e-06,all4,2,2,2,2,1.92140384374554e-06,2.41942124384455e-06,1.24200470528487e-06,2.60080298220622e-06,2.1475922182876e-06,2.6912502694015e-06,-0.325431426331662,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,Hepatocyte 3,1.10097718859608e-06,9.03135212510594e-07,2.57432318914473e-06,2.54205655019153e-06,all4,2,2,2,2,1.00205620055334e-06,2.55818986966813e-06,9.03135212510594e-07,1.10097718859608e-06,2.54205655019153e-06,2.57432318914473e-06,-1.3125099562041,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Sinusoidal endothelial cell,Hepatocyte 4,1.13113139443193e-06,1.75110691228045e-06,1.92477265928565e-06,4.09542277160652e-06,all4,2,2,2,2,1.44111915335619e-06,3.01009771544609e-06,1.13113139443193e-06,1.75110691228045e-06,1.92477265928565e-06,4.09542277160652e-06,-1.03880187284192,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Sinusoidal endothelial cell,Ig+ hepatocyte,0,,3.99860967634202e-06,3.89473522816762e-06,all4,2,2,1,2,0,3.94667245225482e-06,,,3.89473522816762e-06,3.99860967634202e-06,-6.41681266805195,FALSE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,IgG+ B cell,2.81123199996272e-06,6.93382598283662e-07,2.41868422530408e-06,3.23685365035484e-06,all4,2,2,2,2,1.75230729912319e-06,2.82776893782946e-06,6.93382598283662e-07,2.81123199996272e-06,2.41868422530408e-06,3.23685365035484e-06,-0.67608232187147,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,IgG+ plasmablast / plasma cell,4.05598803140606e-06,1.55769159485584e-05,7.24717430356873e-06,7.17856077798291e-06,all4,2,2,2,2,9.81645198998222e-06,7.21286754077582e-06,4.05598803140606e-06,1.55769159485584e-05,7.17856077798291e-06,7.24717430356873e-06,0.442163045656134,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,IgM+ B cell,2.15237898513035e-06,1.42417525561583e-05,7.97637113728566e-06,9.30048711116288e-06,all4,2,2,2,2,8.19706577064433e-06,8.63842912422427e-06,2.15237898513035e-06,1.42417525561583e-05,7.97637113728566e-06,9.30048711116288e-06,-0.0752434257134722,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,Macrophage 1,1.90541389867162e-05,3.77395605522007e-05,1.52245716500872e-05,2.6915659780847e-05,all4,2,2,2,2,2.83968497694584e-05,2.10701157154671e-05,1.90541389867162e-05,3.77395605522007e-05,1.52245716500872e-05,2.6915659780847e-05,0.429708515137086,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,Macrophage 2,4.3632578821516e-06,8.78212289323926e-06,5.15723154739647e-06,1.20603797373132e-05,all4,2,2,2,2,6.57269038769543e-06,8.60880564235484e-06,4.3632578821516e-06,8.78212289323926e-06,5.15723154739647e-06,1.20603797373132e-05,-0.386917679964582,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,Sinusoidal endothelial cell,1.02739375271204e-05,1.195571062811e-05,1.42149019599286e-05,2.38015600943544e-05,all4,2,2,2,2,1.11148240776152e-05,1.90082310271415e-05,1.02739375271204e-05,1.195571062811e-05,1.42149019599286e-05,2.38015600943544e-05,-0.771628193554425,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Sinusoidal endothelial cell,Stellate cell,5.64984533310743e-06,7.56990500626463e-06,5.43266732517736e-06,8.80335236736413e-06,all4,2,2,2,2,6.60987516968603e-06,7.11800984627074e-06,5.64984533310743e-06,7.56990500626463e-06,5.43266732517736e-06,8.80335236736413e-06,-0.106127564411481,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Sinusoidal endothelial cell,Vascular endothelial cell,1.37839980981016e-06,2.83252640727792e-06,2.94700178479252e-06,4.55348453970503e-06,all4,2,2,2,2,2.10546310854404e-06,3.75024316224877e-06,1.37839980981016e-06,2.83252640727792e-06,2.94700178479252e-06,4.55348453970503e-06,-0.819039291489,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Stellate cell,CD4+ T cell,6.88693662209771e-05,0.000141156841272851,5.39531832528667e-05,4.69900918512212e-05,all4,2,2,2,2,0.000105013103746914,5.04716375520439e-05,6.88693662209771e-05,0.000141156841272851,4.69900918512212e-05,5.39531832528667e-05,1.0563311286977,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,CD8+ T cell 1,4.30555899402942e-05,7.48422051021804e-05,3.1436452704186e-05,2.41697325176497e-05,all4,2,2,2,2,5.89488975212373e-05,2.78030926109178e-05,4.30555899402942e-05,7.48422051021804e-05,2.41697325176497e-05,3.1436452704186e-05,1.08293961374793,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,CD8+ T cell 2,1.79392027691134e-05,2.58494076067454e-05,8.85994839042689e-06,1.24690136918034e-05,all4,2,2,2,2,2.18943051879294e-05,1.06644810411152e-05,1.79392027691134e-05,2.58494076067454e-05,8.85994839042689e-06,1.24690136918034e-05,1.03450928252105,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,CD8+ T cell 3,5.12116715916618e-05,6.46498082498254e-05,2.88522671828776e-05,2.42998349751912e-05,all4,2,2,2,2,5.79307399207436e-05,2.65760510790344e-05,5.12116715916618e-05,6.46498082498254e-05,2.42998349751912e-05,2.88522671828776e-05,1.12283078988633,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,Cholangiocyte,6.2346649850357e-05,2.62234899830221e-05,4.0661581636889e-05,1.75052091559832e-05,all4,2,2,2,2,4.42850699166896e-05,2.90833953964361e-05,2.62234899830221e-05,6.2346649850357e-05,1.75052091559832e-05,4.0661581636889e-05,0.605829852524315,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Stellate cell,Hepatocyte 1,3.39865236255579e-06,1.69239475599047e-06,2.59573077963743e-06,3.20385118596579e-06,all4,2,2,2,2,2.54552355927313e-06,2.89979098280161e-06,1.69239475599047e-06,3.39865236255579e-06,2.59573077963743e-06,3.20385118596579e-06,-0.18480501233105,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Stellate cell,Hepatocyte 2,2.442486343266e-06,1.76308564330158e-06,1.69020104290903e-06,2.16373050231742e-06,all4,2,2,2,2,2.10278599328379e-06,1.92696577261322e-06,1.76308564330158e-06,2.442486343266e-06,1.69020104290903e-06,2.16373050231742e-06,0.123111602771888,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Stellate cell,Hepatocyte 3,1.11358498734866e-06,4.32333179078086e-07,2.42206921859419e-06,2.75676876834402e-06,all4,2,2,2,2,7.72959083213374e-07,2.5894189934691e-06,4.32333179078086e-07,1.11358498734866e-06,2.42206921859419e-06,2.75676876834402e-06,-1.68527078313379,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Stellate cell,Hepatocyte 4,1.30967924474522e-06,8.48528835886654e-07,3.06369194363357e-06,3.20614397491939e-06,all4,2,2,2,2,1.07910404031594e-06,3.13491795927648e-06,8.48528835886654e-07,1.30967924474522e-06,3.06369194363357e-06,3.20614397491939e-06,-1.49877154572928,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Stellate cell,Ig+ hepatocyte,0,,6.1382100405314e-06,7.69010348511354e-06,all4,2,2,1,2,0,6.91415676282247e-06,,,6.1382100405314e-06,7.69010348511354e-06,-7.2184637210119,FALSE,FALSE,FALSE,FALSE,,
FN1-CD44,Stellate cell,IgG+ B cell,2.81509731542392e-05,1.01732978384297e-05,1.42336814613745e-05,1.44958270141182e-05,all4,2,2,2,2,1.91621354963345e-05,1.43647542377464e-05,1.01732978384297e-05,2.81509731542392e-05,1.42336814613745e-05,1.44958270141182e-05,0.414553131148125,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Stellate cell,IgG+ plasmablast / plasma cell,3.81142678884991e-05,9.41769751242122e-05,2.80891840950885e-05,2.35199169324103e-05,all4,2,2,2,2,6.61456215063557e-05,2.58045505137494e-05,3.81142678884991e-05,9.41769751242122e-05,2.35199169324103e-05,2.80891840950885e-05,1.35642843049599,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,IgM+ B cell,5.77229375131317e-05,7.13824419535175e-05,3.88509584132755e-05,4.30352177788016e-05,all4,2,2,2,2,6.45526897333246e-05,4.09430880960386e-05,5.77229375131317e-05,7.13824419535175e-05,3.88509584132755e-05,4.30352177788016e-05,0.656255486343154,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,Macrophage 1,5.3448744096138e-05,4.04691072284194e-05,2.65335509170391e-05,2.42456262290805e-05,all4,2,2,2,2,4.69589256622787e-05,2.53895885730598e-05,4.04691072284194e-05,5.3448744096138e-05,2.42456262290805e-05,2.65335509170391e-05,0.885944200679331,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,Macrophage 2,3.21663368555396e-05,3.41144979727133e-05,2.65226631261433e-05,2.30292744523099e-05,all4,2,2,2,2,3.31404174141265e-05,2.47759687892266e-05,3.21663368555396e-05,3.41144979727133e-05,2.30292744523099e-05,2.65226631261433e-05,0.41896450069378,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,Sinusoidal endothelial cell,5.90583028744187e-06,3.50079433610178e-06,1.47370234989372e-05,1.05895183357895e-05,all4,2,2,2,2,4.70331231177182e-06,1.26632709173633e-05,3.50079433610178e-06,5.90583028744187e-06,1.05895183357895e-05,1.47370234989372e-05,-1.41994991358755,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Stellate cell,Stellate cell,3.12662369978272e-05,5.01903816331317e-05,2.47407152887447e-05,2.54459680529246e-05,all4,2,2,2,2,4.07283093154794e-05,2.50933416708346e-05,3.12662369978272e-05,5.01903816331317e-05,2.47407152887447e-05,2.54459680529246e-05,0.697697279580707,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,Vascular endothelial cell,1.59720599301495e-05,2.23580337172824e-05,1.8865682951089e-05,2.04130025239324e-05,all4,2,2,2,2,1.9165046823716e-05,1.96393427375107e-05,1.59720599301495e-05,2.23580337172824e-05,1.8865682951089e-05,2.04130025239324e-05,-0.0351843571962578,TRUE,FALSE,FALSE,FALSE,,
FN1-CD44,Vascular endothelial cell,CD4+ T cell,0.000105704613074703,0.00015898712461824,7.23306110243718e-05,6.74917347276385e-05,all4,2,2,2,2,0.000132345868846472,6.99111728760051e-05,0.000105704613074703,0.00015898712461824,6.74917347276385e-05,7.23306110243718e-05,0.920263426111408,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Vascular endothelial cell,CD8+ T cell 1,4.67331171216543e-05,7.70252562558615e-05,2.37832236401567e-05,1.66273266223928e-05,all4,2,2,2,2,6.18791866887579e-05,2.02052751312748e-05,4.67331171216543e-05,7.70252562558615e-05,1.66273266223928e-05,2.37832236401567e-05,1.61247807315943,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Vascular endothelial cell,CD8+ T cell 2,1.65418359826391e-05,1.03124249283795e-05,5.06862443614401e-06,2.65706109623584e-06,all4,2,2,2,2,1.34271304555093e-05,3.86284276618992e-06,1.03124249283795e-05,1.65418359826391e-05,2.65706109623584e-06,5.06862443614401e-06,1.78507771082181,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Vascular endothelial cell,CD8+ T cell 3,6.63357742195808e-05,5.26997378740386e-05,2.2137455754588e-05,1.40042241442475e-05,all4,2,2,2,2,5.95177560468097e-05,1.80708399494178e-05,5.26997378740386e-05,6.63357742195808e-05,1.40042241442475e-05,2.2137455754588e-05,1.71706238055029,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Vascular endothelial cell,Cholangiocyte,7.37263462718644e-05,2.75751598358963e-05,3.56780789712077e-05,1.32857790919606e-05,all4,2,2,2,2,5.06507530538803e-05,2.44819290315841e-05,2.75751598358963e-05,7.37263462718644e-05,1.32857790919606e-05,3.56780789712077e-05,1.04744544829777,TRUE,FALSE,FALSE,FALSE,,
