lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict,enriched_presence
CCL4-CCR5,CD4+ T cell,CD8+ T cell 1,,,8.02926571183875e-06,8.26984918373992e-06,aih_only,0,2,0,2,,8.14955744778934e-06,,,8.02926571183875e-06,8.26984918373992e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,CD8+ T cell 2,,,2.62353191486536e-06,3.39647296284576e-06,aih_only,0,2,0,2,,3.01000243885556e-06,,,2.62353191486536e-06,3.39647296284576e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,CD8+ T cell 3,,,4.41012613502681e-06,8.97350683496099e-06,aih_only,0,2,0,2,,6.6918164849939e-06,,,4.41012613502681e-06,8.97350683496099e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Cholangiocyte,,,3.29665462808979e-06,2.78661933657601e-06,aih_only,0,2,0,2,,3.0416369823329e-06,,,2.78661933657601e-06,3.29665462808979e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Hepatocyte 1,,,2.1861975162401e-07,3.83990102393661e-07,aih_only,0,2,0,2,,3.01304927008836e-07,,,2.1861975162401e-07,3.83990102393661e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Hepatocyte 2,,,1.99592819133927e-07,3.71166681583753e-07,aih_only,0,2,0,2,,2.8537975035884e-07,,,1.99592819133927e-07,3.71166681583753e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Hepatocyte 3,,,2.90972563562697e-07,7.632993334326e-07,aih_only,0,2,0,2,,5.27135948497648e-07,,,2.90972563562697e-07,7.632993334326e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Hepatocyte 4,,,2.61066371061069e-07,3.97493001302049e-07,aih_only,0,2,0,2,,3.29279686181559e-07,,,2.61066371061069e-07,3.97493001302049e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Ig+ hepatocyte,,,1.02486518002903e-06,1.0578141598474e-06,aih_only,0,2,0,2,,1.04133966993822e-06,,,1.02486518002903e-06,1.0578141598474e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,IgG+ B cell,,,1.28559919737545e-06,1.68591118518108e-06,aih_only,0,2,0,2,,1.48575519127826e-06,,,1.28559919737545e-06,1.68591118518108e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,IgG+ plasmablast / plasma cell,,,2.18271104793512e-06,3.09048287197848e-06,aih_only,0,2,0,2,,2.6365969599568e-06,,,2.18271104793512e-06,3.09048287197848e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,IgM+ B cell,,,1.05671077442671e-05,1.37414322573359e-05,aih_only,0,2,0,2,,1.21542700008015e-05,,,1.05671077442671e-05,1.37414322573359e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Macrophage 1,,,2.48915816626741e-06,3.64348540827484e-06,aih_only,0,2,0,2,,3.06632178727113e-06,,,2.48915816626741e-06,3.64348540827484e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Macrophage 2,,,4.25087453832504e-06,4.72054921683907e-06,aih_only,0,2,0,2,,4.48571187758205e-06,,,4.25087453832504e-06,4.72054921683907e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Sinusoidal endothelial cell,,,8.20990131601346e-07,6.59200921974985e-07,aih_only,0,2,0,2,,7.40095526788166e-07,,,6.59200921974985e-07,8.20990131601346e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Stellate cell,,,1.72373578597931e-06,2.68611099764158e-06,aih_only,0,2,0,2,,2.20492339181045e-06,,,1.72373578597931e-06,2.68611099764158e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD4+ T cell,Vascular endothelial cell,,,3.23932702278378e-06,2.38949177722951e-06,aih_only,0,2,0,2,,2.81440940000664e-06,,,2.38949177722951e-06,3.23932702278378e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,CD4+ T cell,,,2.25091693095621e-05,2.78041878690757e-05,aih_only,0,2,0,2,,2.51566785893189e-05,,,2.25091693095621e-05,2.78041878690757e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,CD8+ T cell 1,,,4.55062533150722e-05,5.20505223764213e-05,aih_only,0,2,0,2,,4.87783878457468e-05,,,4.55062533150722e-05,5.20505223764213e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,CD8+ T cell 2,,,3.46438401277298e-05,2.99779096793143e-05,aih_only,0,2,0,2,,3.23108749035221e-05,,,2.99779096793143e-05,3.46438401277298e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,CD8+ T cell 3,,,2.92286294808758e-05,4.6595268568681e-05,aih_only,0,2,0,2,,3.79119490247784e-05,,,2.92286294808758e-05,4.6595268568681e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Cholangiocyte,,,8.88669270319526e-06,7.32924422045568e-06,aih_only,0,2,0,2,,8.10796846182547e-06,,,7.32924422045568e-06,8.88669270319526e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Hepatocyte 1,,,3.43181792673819e-06,4.42597896366569e-06,aih_only,0,2,0,2,,3.92889844520194e-06,,,3.43181792673819e-06,4.42597896366569e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Hepatocyte 2,,,3.89101515091207e-06,1.95877869999015e-06,aih_only,0,2,0,2,,2.92489692545111e-06,,,1.95877869999015e-06,3.89101515091207e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Hepatocyte 3,,,2.02492976981351e-06,3.3874921729798e-06,aih_only,0,2,0,2,,2.70621097139666e-06,,,2.02492976981351e-06,3.3874921729798e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Hepatocyte 4,,,2.67921806869145e-06,4.59198250135704e-06,aih_only,0,2,0,2,,3.63560028502424e-06,,,2.67921806869145e-06,4.59198250135704e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Ig+ hepatocyte,,,5.18967853789858e-06,7.89488057685444e-06,aih_only,0,2,0,2,,6.54227955737651e-06,,,5.18967853789858e-06,7.89488057685444e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,IgG+ B cell,,,4.34860672860975e-06,2.55060820434315e-06,aih_only,0,2,0,2,,3.44960746647645e-06,,,2.55060820434315e-06,4.34860672860975e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,IgG+ plasmablast / plasma cell,,,6.6481747000793e-06,6.42403432158586e-06,aih_only,0,2,0,2,,6.53610451083258e-06,,,6.42403432158586e-06,6.6481747000793e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,IgM+ B cell,,,1.81748910246388e-05,1.65473208181274e-05,aih_only,0,2,0,2,,1.73611059213831e-05,,,1.65473208181274e-05,1.81748910246388e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Macrophage 1,,,1.68500163986022e-05,2.26242355699372e-05,aih_only,0,2,0,2,,1.97371259842697e-05,,,1.68500163986022e-05,2.26242355699372e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Macrophage 2,,,1.0166043541943e-05,1.29825756167627e-05,aih_only,0,2,0,2,,1.15743095793528e-05,,,1.0166043541943e-05,1.29825756167627e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Sinusoidal endothelial cell,,,8.92447969589091e-06,7.48306663209852e-06,aih_only,0,2,0,2,,8.20377316399472e-06,,,7.48306663209852e-06,8.92447969589091e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Stellate cell,,,6.14284454257202e-06,7.18188184412961e-06,aih_only,0,2,0,2,,6.66236319335081e-06,,,6.14284454257202e-06,7.18188184412961e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 1,Vascular endothelial cell,,,5.60506143837736e-06,6.24048245296429e-06,aih_only,0,2,0,2,,5.92277194567083e-06,,,5.60506143837736e-06,6.24048245296429e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,CD4+ T cell,,,1.22403850691547e-05,2.03002761422307e-05,aih_only,0,2,0,2,,1.62703306056927e-05,,,1.22403850691547e-05,2.03002761422307e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,CD8+ T cell 1,,,4.38096477825841e-05,4.5616180676648e-05,aih_only,0,2,0,2,,4.47129142296161e-05,,,4.38096477825841e-05,4.5616180676648e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,CD8+ T cell 2,,,0.000160536847898037,8.32229772037912e-05,aih_only,0,2,0,2,,0.000121879912550914,,,8.32229772037912e-05,0.000160536847898037,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,CD8+ T cell 3,,,4.58126346976025e-05,5.40668156278185e-05,aih_only,0,2,0,2,,4.99397251627105e-05,,,4.58126346976025e-05,5.40668156278185e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Cholangiocyte,,,3.36764767606202e-06,4.22054137005773e-06,aih_only,0,2,0,2,,3.79409452305988e-06,,,3.36764767606202e-06,4.22054137005773e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Hepatocyte 1,,,1.16127840357639e-05,6.00435866896713e-06,aih_only,0,2,0,2,,8.80857135236551e-06,,,6.00435866896713e-06,1.16127840357639e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Hepatocyte 2,,,9.60435456761795e-06,3.56690726152358e-06,aih_only,0,2,0,2,,6.58563091457077e-06,,,3.56690726152358e-06,9.60435456761795e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Hepatocyte 3,,,4.58099348682679e-06,6.08562347996057e-06,aih_only,0,2,0,2,,5.33330848339368e-06,,,4.58099348682679e-06,6.08562347996057e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Hepatocyte 4,,,9.65748051966901e-06,5.93210538998173e-06,aih_only,0,2,0,2,,7.79479295482537e-06,,,5.93210538998173e-06,9.65748051966901e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Ig+ hepatocyte,,,5.83215047131225e-06,8.17245500710326e-06,aih_only,0,2,0,2,,7.00230273920776e-06,,,5.83215047131225e-06,8.17245500710326e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,IgG+ B cell,,,1.04137097870464e-06,2.2813781037723e-06,aih_only,0,2,0,2,,1.66137454123847e-06,,,1.04137097870464e-06,2.2813781037723e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,IgG+ plasmablast / plasma cell,,,4.12342271254688e-06,4.14190243902852e-06,aih_only,0,2,0,2,,4.1326625757877e-06,,,4.12342271254688e-06,4.14190243902852e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,IgM+ B cell,,,6.34949423461352e-06,1.17087031580022e-05,aih_only,0,2,0,2,,9.02909869630785e-06,,,6.34949423461352e-06,1.17087031580022e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Macrophage 1,,,2.72466419060019e-05,2.6467965518889e-05,aih_only,0,2,0,2,,2.68573037124455e-05,,,2.6467965518889e-05,2.72466419060019e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Macrophage 2,,,4.07110814797375e-06,1.1604013761383e-05,aih_only,0,2,0,2,,7.83756095467836e-06,,,4.07110814797375e-06,1.1604013761383e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Sinusoidal endothelial cell,,,8.85455931754191e-06,7.88067539481842e-06,aih_only,0,2,0,2,,8.36761735618017e-06,,,7.88067539481842e-06,8.85455931754191e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Stellate cell,,,3.20720995235883e-06,5.5818112402423e-06,aih_only,0,2,0,2,,4.39451059630056e-06,,,3.20720995235883e-06,5.5818112402423e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 2,Vascular endothelial cell,,,1.53641640676315e-06,3.73636960458875e-06,aih_only,0,2,0,2,,2.63639300567595e-06,,,1.53641640676315e-06,3.73636960458875e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,CD4+ T cell,,,1.31180097279275e-05,2.29535845728476e-05,aih_only,0,2,0,2,,1.80357971503876e-05,,,1.31180097279275e-05,2.29535845728476e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,CD8+ T cell 1,,,2.69971344384985e-05,3.5573439983649e-05,aih_only,0,2,0,2,,3.12852872110738e-05,,,2.69971344384985e-05,3.5573439983649e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,CD8+ T cell 2,,,4.48194747616837e-05,2.86609431074723e-05,aih_only,0,2,0,2,,3.6740208934578e-05,,,2.86609431074723e-05,4.48194747616837e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,CD8+ T cell 3,,,9.08576082564228e-05,0.000143095109473943,aih_only,0,2,0,2,,0.000116976358865183,,,9.08576082564228e-05,0.000143095109473943,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Cholangiocyte,,,6.27477518468343e-06,7.7102128345547e-06,aih_only,0,2,0,2,,6.99249400961907e-06,,,6.27477518468343e-06,7.7102128345547e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Hepatocyte 1,,,3.98983530496123e-06,3.88886692545777e-06,aih_only,0,2,0,2,,3.9393511152095e-06,,,3.88886692545777e-06,3.98983530496123e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Hepatocyte 2,,,3.02686983874539e-06,2.11310074639607e-06,aih_only,0,2,0,2,,2.56998529257073e-06,,,2.11310074639607e-06,3.02686983874539e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Hepatocyte 3,,,2.78114695714673e-07,3.97846047507566e-06,aih_only,0,2,0,2,,2.12828758539517e-06,,,2.78114695714673e-07,3.97846047507566e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Hepatocyte 4,,,1.18594687322626e-06,2.67059447649125e-06,aih_only,0,2,0,2,,1.92827067485875e-06,,,1.18594687322626e-06,2.67059447649125e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Ig+ hepatocyte,,,3.83821379393289e-06,4.01750350349234e-06,aih_only,0,2,0,2,,3.92785864871262e-06,,,3.83821379393289e-06,4.01750350349234e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,IgG+ B cell,,,2.80630742118639e-06,2.40233879673073e-06,aih_only,0,2,0,2,,2.60432310895856e-06,,,2.40233879673073e-06,2.80630742118639e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,IgG+ plasmablast / plasma cell,,,4.24974239670447e-06,5.87402669479663e-06,aih_only,0,2,0,2,,5.06188454575055e-06,,,4.24974239670447e-06,5.87402669479663e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,IgM+ B cell,,,7.96442984489088e-06,1.22781426730147e-05,aih_only,0,2,0,2,,1.01212862589528e-05,,,7.96442984489088e-06,1.22781426730147e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Macrophage 1,,,1.43386906584087e-05,1.77962535099212e-05,aih_only,0,2,0,2,,1.6067472084165e-05,,,1.43386906584087e-05,1.77962535099212e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Macrophage 2,,,5.93848907616593e-06,9.01020743918649e-06,aih_only,0,2,0,2,,7.47434825767621e-06,,,5.93848907616593e-06,9.01020743918649e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Sinusoidal endothelial cell,,,5.12939612581788e-06,7.13756962292499e-06,aih_only,0,2,0,2,,6.13348287437144e-06,,,5.12939612581788e-06,7.13756962292499e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Stellate cell,,,2.78517528207787e-06,4.3242333699402e-06,aih_only,0,2,0,2,,3.55470432600903e-06,,,2.78517528207787e-06,4.3242333699402e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,CD8+ T cell 3,Vascular endothelial cell,,,4.07126267998166e-06,4.10306666228491e-06,aih_only,0,2,0,2,,4.08716467113329e-06,,,4.07126267998166e-06,4.10306666228491e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,CD4+ T cell,,,6.25240722684951e-06,5.82380845299411e-06,aih_only,0,2,0,2,,6.03810783992181e-06,,,5.82380845299411e-06,6.25240722684951e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,CD8+ T cell 1,,,6.17103502386174e-06,5.79405872543827e-06,aih_only,0,2,0,2,,5.98254687465e-06,,,5.79405872543827e-06,6.17103502386174e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,CD8+ T cell 2,,,1.97489701882476e-06,3.78981832022016e-06,aih_only,0,2,0,2,,2.88235766952246e-06,,,1.97489701882476e-06,3.78981832022016e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,CD8+ T cell 3,,,3.42974560870727e-06,7.14608479274659e-06,aih_only,0,2,0,2,,5.28791520072693e-06,,,3.42974560870727e-06,7.14608479274659e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Cholangiocyte,,,9.34697704757293e-06,4.78872864606765e-06,aih_only,0,2,0,2,,7.06785284682029e-06,,,4.78872864606765e-06,9.34697704757293e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Hepatocyte 1,,,3.01771208443374e-07,3.23307450213071e-07,aih_only,0,2,0,2,,3.12539329328222e-07,,,3.01771208443374e-07,3.23307450213071e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Hepatocyte 2,,,2.771305548639e-07,7.7591385652837e-08,aih_only,0,2,0,2,,1.77360970258368e-07,,,7.7591385652837e-08,2.771305548639e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Hepatocyte 3,,,2.68599180200375e-09,3.13079105803934e-07,aih_only,0,2,0,2,,1.57882548802969e-07,,,2.68599180200375e-09,3.13079105803934e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Hepatocyte 4,,,1.57222112725423e-07,3.39135875557854e-07,aih_only,0,2,0,2,,2.48178994141638e-07,,,1.57222112725423e-07,3.39135875557854e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Ig+ hepatocyte,,,7.99910793725332e-07,1.19857013518035e-06,aih_only,0,2,0,2,,9.99240464452842e-07,,,7.99910793725332e-07,1.19857013518035e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,IgG+ B cell,,,1.49871270817121e-06,1.22390753504142e-06,aih_only,0,2,0,2,,1.36131012160632e-06,,,1.22390753504142e-06,1.49871270817121e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,IgG+ plasmablast / plasma cell,,,1.81752985451421e-06,1.97841364488523e-06,aih_only,0,2,0,2,,1.89797174969972e-06,,,1.81752985451421e-06,1.97841364488523e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,IgM+ B cell,,,4.45055648182516e-06,4.12949456601646e-06,aih_only,0,2,0,2,,4.29002552392081e-06,,,4.12949456601646e-06,4.45055648182516e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Macrophage 1,,,1.70636460937737e-06,2.04742741904643e-06,aih_only,0,2,0,2,,1.8768960142119e-06,,,1.70636460937737e-06,2.04742741904643e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Macrophage 2,,,4.49040705823456e-06,2.93262924289974e-06,aih_only,0,2,0,2,,3.71151815056715e-06,,,2.93262924289974e-06,4.49040705823456e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Sinusoidal endothelial cell,,,4.71329860530535e-07,4.76398856639565e-07,aih_only,0,2,0,2,,4.7386435858505e-07,,,4.71329860530535e-07,4.76398856639565e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Stellate cell,,,1.38015492701032e-06,1.58114944909609e-06,aih_only,0,2,0,2,,1.48065218805321e-06,,,1.38015492701032e-06,1.58114944909609e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Cholangiocyte,Vascular endothelial cell,,,2.154800035626e-06,2.51173526833285e-06,aih_only,0,2,0,2,,2.33326765197943e-06,,,2.154800035626e-06,2.51173526833285e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,CD4+ T cell,,,2.33391098158701e-06,3.02759243275491e-06,aih_only,0,2,0,2,,2.68075170717096e-06,,,2.33391098158701e-06,3.02759243275491e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,CD8+ T cell 1,,,7.72475774413101e-06,7.16959542554829e-06,aih_only,0,2,0,2,,7.44717658483965e-06,,,7.16959542554829e-06,7.72475774413101e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,CD8+ T cell 2,,,1.87190131703106e-05,6.87008226863611e-06,aih_only,0,2,0,2,,1.27945477194733e-05,,,6.87008226863611e-06,1.87190131703106e-05,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,CD8+ T cell 3,,,7.28227926761258e-06,8.12608244575044e-06,aih_only,0,2,0,2,,7.70418085668151e-06,,,7.28227926761258e-06,8.12608244575044e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Cholangiocyte,,,5.06416241259713e-07,7.28714500694794e-07,aih_only,0,2,0,2,,6.17565370977254e-07,,,5.06416241259713e-07,7.28714500694794e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Hepatocyte 1,,,2.54005928974879e-06,1.19018013746054e-06,aih_only,0,2,0,2,,1.86511971360467e-06,,,1.19018013746054e-06,2.54005928974879e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Hepatocyte 2,,,1.44632924047663e-06,5.60312691922059e-07,aih_only,0,2,0,2,,1.00332096619935e-06,,,5.60312691922059e-07,1.44632924047663e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Hepatocyte 3,,,5.51369670055136e-07,1.0762461854618e-06,aih_only,0,2,0,2,,8.13807927758468e-07,,,5.51369670055136e-07,1.0762461854618e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Hepatocyte 4,,,1.57771183125314e-06,1.04568031756572e-06,aih_only,0,2,0,2,,1.31169607440943e-06,,,1.04568031756572e-06,1.57771183125314e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Ig+ hepatocyte,,,1.35904382155791e-06,2.23314149079671e-06,aih_only,0,2,0,2,,1.79609265617731e-06,,,1.35904382155791e-06,2.23314149079671e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,IgG+ B cell,,,2.59639563096722e-07,2.4432312878018e-07,aih_only,0,2,0,2,,2.51981345938451e-07,,,2.4432312878018e-07,2.59639563096722e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,IgG+ plasmablast / plasma cell,,,6.93397944847943e-07,6.39822008729449e-07,aih_only,0,2,0,2,,6.66609976788696e-07,,,6.39822008729449e-07,6.93397944847943e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,IgM+ B cell,,,1.01583412224957e-06,1.47140740628137e-06,aih_only,0,2,0,2,,1.24362076426547e-06,,,1.01583412224957e-06,1.47140740628137e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Macrophage 1,,,4.57345538159916e-06,4.31460850425404e-06,aih_only,0,2,0,2,,4.4440319429266e-06,,,4.31460850425404e-06,4.57345538159916e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Macrophage 2,,,7.17867480027409e-07,1.84388352058959e-06,aih_only,0,2,0,2,,1.2808755003085e-06,,,7.17867480027409e-07,1.84388352058959e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Sinusoidal endothelial cell,,,1.61357062134109e-06,1.2691314508967e-06,aih_only,0,2,0,2,,1.4413510361189e-06,,,1.2691314508967e-06,1.61357062134109e-06,,FALSE,FALSE,FALSE,FALSE,,AIH
CCL4-CCR5,Hepatocyte 1,Stellate cell,,,5.83690497812498e-07,9.36361078857187e-07,aih_only,0,2,0,2,,7.60025788334843e-07,,,5.83690497812498e-07,9.36361078857187e-07,,FALSE,FALSE,FALSE,FALSE,,AIH
