lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict,enriched_presence
HLA-B-CD8A,Vascular endothelial cell,Stellate cell,5.22065771288805e-05,3.71637729146771e-05,2.29525878222355e-05,2.35772689833108e-05,all4,2,2,2,2,4.46851750217788e-05,2.32649284027731e-05,3.71637729146771e-05,5.22065771288805e-05,2.29525878222355e-05,2.35772689833108e-05,0.940252254333902,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,Hepatocyte 3,Cholangiocyte,1.06730656675923e-05,6.19917500349141e-06,4.40560327475349e-06,4.34319450475984e-06,all4,2,2,2,2,8.43612033554184e-06,4.37439888975667e-06,6.19917500349141e-06,1.06730656675923e-05,4.34319450475984e-06,4.40560327475349e-06,0.940132711649152,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Macrophage 1,Sinusoidal endothelial cell,1.5185459131768e-05,3.57443871440523e-05,6.18689648429402e-05,3.58431648747277e-05,all4,2,2,2,2,2.54649231379102e-05,4.88560648588339e-05,1.5185459131768e-05,3.57443871440523e-05,3.58431648747277e-05,6.18689648429402e-05,-0.938760254339053,TRUE,FALSE,TRUE,TRUE,AIH,
VEGFA-FLT1,Vascular endothelial cell,Hepatocyte 3,2.34353879243559e-06,1.56625220149488e-06,5.12587527362716e-06,2.45313543881498e-06,all4,2,2,2,2,1.95489549696524e-06,3.78950535622107e-06,1.56625220149488e-06,2.34353879243559e-06,2.45313543881498e-06,5.12587527362716e-06,-0.93851562577543,TRUE,FALSE,TRUE,TRUE,AIH,
CCL16-CCR1,Hepatocyte 3,CD8+ T cell 3,4.11037819259042e-05,4.13839680882836e-05,2.80420785453502e-05,1.49541430021807e-05,all4,2,2,2,2,4.12438750070939e-05,2.14981107737654e-05,4.11037819259042e-05,4.13839680882836e-05,1.49541430021807e-05,2.80420785453502e-05,0.938470792835948,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,IgM+ B cell,Sinusoidal endothelial cell,2.57757106059741e-06,1.60940395738606e-06,4.7240061493252e-06,3.38183496544619e-06,all4,2,2,2,2,2.09348750899173e-06,4.05292055738569e-06,1.60940395738606e-06,2.57757106059741e-06,3.38183496544619e-06,4.7240061493252e-06,-0.937740214483714,TRUE,FALSE,TRUE,TRUE,AIH,
MHC-I,Hepatocyte 2,IgG+ plasmablast / plasma cell,9.29194327866147e-06,8.02588369256363e-06,2.38652055342396e-05,9.36296110965541e-06,all4,2,2,2,2,8.65891348561255e-06,1.66140833219475e-05,8.02588369256363e-06,9.29194327866147e-06,9.36296110965541e-06,2.38652055342396e-05,-0.936435172937114,TRUE,FALSE,TRUE,TRUE,AIH,
CCL15-CCR1,IgM+ B cell,Hepatocyte 1,1.07614631528974e-08,0,6.60026350351652e-08,4.00060056912357e-08,all4,2,2,2,2,5.38073157644871e-09,5.30043203632005e-08,0,1.07614631528974e-08,4.00060056912357e-08,6.60026350351652e-08,-0.936373948776545,TRUE,FALSE,TRUE,TRUE,AIH,
CCL5-CCR1,CD8+ T cell 3,Hepatocyte 1,1.31378735705543e-05,1.93893042536787e-05,9.5032579779506e-06,7.45515722309533e-06,all4,2,2,2,2,1.62635889121165e-05,8.47920760052297e-06,1.31378735705543e-05,1.93893042536787e-05,7.45515722309533e-06,9.5032579779506e-06,0.93585376090576,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Cholangiocyte,Hepatocyte 4,2.52350558059984e-05,1.40509689368135e-05,1.1091664500942e-05,9.42958816564203e-06,all4,2,2,2,2,1.96430123714059e-05,1.0260626333292e-05,1.40509689368135e-05,2.52350558059984e-05,9.42958816564203e-06,1.1091664500942e-05,0.933769197685441,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,CD8+ T cell 3,CD8+ T cell 1,7.88537789560337e-06,1.50093419455629e-05,6.75456489157748e-06,5.22793916101263e-06,all4,2,2,2,2,1.14473599205831e-05,5.99125202629506e-06,7.88537789560337e-06,1.50093419455629e-05,5.22793916101263e-06,6.75456489157748e-06,0.928752709954003,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,Hepatocyte 4,CD8+ T cell 1,8.48033264488288e-05,0.000115995015625704,6.84732026876899e-05,3.69849360227588e-05,all4,2,2,2,2,0.000100399171037266,5.27290693552244e-05,8.48033264488288e-05,0.000115995015625704,3.69849360227588e-05,6.84732026876899e-05,0.928470128909237,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,CD4+ T cell,CD4+ T cell,2.91774432143316e-05,2.10964666163295e-05,1.08255077741179e-05,1.55534988392032e-05,all4,2,2,2,2,2.51369549153306e-05,1.31895033066606e-05,2.10964666163295e-05,2.91774432143316e-05,1.08255077741179e-05,1.55534988392032e-05,0.927996238959167,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Hepatocyte 3,Hepatocyte 1,6.93743672329793e-06,2.51926666298487e-06,1.07985483276678e-05,7.25177156602609e-06,all4,2,2,2,2,4.7283516931414e-06,9.02515994684695e-06,2.51926666298487e-06,6.93743672329793e-06,7.25177156602609e-06,1.07985483276678e-05,-0.925876255484562,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Hepatocyte 3,Sinusoidal endothelial cell,1.20077927398235e-05,8.02045507640977e-06,1.89612972794411e-05,1.91678941593882e-05,all4,2,2,2,2,1.00141239081166e-05,1.90645957194147e-05,8.02045507640977e-06,1.20077927398235e-05,1.89612972794411e-05,1.91678941593882e-05,-0.92567440432822,TRUE,FALSE,TRUE,TRUE,AIH,
CCL15-CCR1,Cholangiocyte,IgM+ B cell,1.30233316703875e-05,1.09993573053124e-05,2.54250363298533e-06,1.0072458698937e-05,all4,2,2,2,2,1.201134448785e-05,6.30748116596118e-06,1.09993573053124e-05,1.30233316703875e-05,2.54250363298533e-06,1.0072458698937e-05,0.9242135046965,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Hepatocyte 1,IgG+ B cell,1.17442469406777e-05,5.69523687384601e-06,5.68561307023851e-06,3.46244565246509e-06,all4,2,2,2,2,8.71974190726185e-06,4.5740293613518e-06,5.69523687384601e-06,1.17442469406777e-05,3.46244565246509e-06,5.68561307023851e-06,0.923864868762208,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Stellate cell,Macrophage 2,3.73714168512864e-05,4.60203202517802e-05,2.41118154482427e-05,1.98590974782946e-05,all4,2,2,2,2,4.16958685515333e-05,2.19854564632686e-05,3.73714168512864e-05,4.60203202517802e-05,1.98590974782946e-05,2.41118154482427e-05,0.921907421983636,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,Sinusoidal endothelial cell,Hepatocyte 2,6.94003581921721e-05,0.000128604890407812,4.19501328011017e-05,6.25401026957321e-05,all4,2,2,2,2,9.90026242999919e-05,5.22451177484169e-05,6.94003581921721e-05,0.000128604890407812,4.19501328011017e-05,6.25401026957321e-05,0.921561387500543,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Vascular endothelial cell,CD4+ T cell,0.000105704613074703,0.00015898712461824,7.23306110243718e-05,6.74917347276385e-05,all4,2,2,2,2,0.000132345868846472,6.99111728760051e-05,0.000105704613074703,0.00015898712461824,6.74917347276385e-05,7.23306110243718e-05,0.920263426111408,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Hepatocyte 3,Stellate cell,5.09191862430798e-06,8.48973983940097e-06,1.2672535932461e-05,1.30556482903094e-05,all4,2,2,2,2,6.79082923185447e-06,1.28640921113852e-05,5.09191862430798e-06,8.48973983940097e-06,1.2672535932461e-05,1.30556482903094e-05,-0.91702651995404,TRUE,FALSE,TRUE,TRUE,AIH,
CCL16-CCR1,Hepatocyte 4,CD8+ T cell 3,0.000227081166297575,0.000167843676044278,0.000155335550578284,5.37949890138576e-05,all4,2,2,2,2,0.000197462421170926,0.000104565269796071,0.000167843676044278,0.000227081166297575,5.37949890138576e-05,0.000155335550578284,0.916871083311882,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Hepatocyte 2,Sinusoidal endothelial cell,9.4132330135898e-06,9.44495896857599e-06,1.80971856853638e-05,1.75792481553773e-05,all4,2,2,2,2,9.42909599108289e-06,1.78382169203706e-05,9.4132330135898e-06,9.44495896857599e-06,1.75792481553773e-05,1.80971856853638e-05,-0.916421491264597,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,CD8+ T cell 1,Hepatocyte 4,1.28794303154105e-06,1.90824633665836e-06,3.20470343039533e-06,2.91056039730658e-06,all4,2,2,2,2,1.59809468409971e-06,3.05763191385096e-06,1.28794303154105e-06,1.90824633665836e-06,2.91056039730658e-06,3.20470343039533e-06,-0.916358709391035,TRUE,FALSE,TRUE,TRUE,AIH,
CCL5-CCR1,Vascular endothelial cell,Sinusoidal endothelial cell,1.44062190916768e-06,3.01161537639583e-07,1.58884397632603e-06,1.77921987126612e-06,all4,2,2,2,2,8.70891723403631e-07,1.68403192379607e-06,3.01161537639583e-07,1.44062190916768e-06,1.58884397632603e-06,1.77921987126612e-06,-0.915428259663945,TRUE,FALSE,TRUE,TRUE,AIH,
CCL16-CCR1,CD4+ T cell,Stellate cell,3.26161511957208e-06,2.15793465334951e-06,8.52448457293244e-07,1.98036917639404e-06,all4,2,2,2,2,2.70977488646079e-06,1.41640881684364e-06,2.15793465334951e-06,3.26161511957208e-06,8.52448457293244e-07,1.98036917639404e-06,0.91376875983505,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,Hepatocyte 4,CD8+ T cell 1,0.000135020508116853,8.82635051130026e-05,7.8133893553735e-05,4.03509315085195e-05,all4,2,2,2,2,0.000111642006614928,5.92424125311272e-05,8.82635051130026e-05,0.000135020508116853,4.03509315085195e-05,7.8133893553735e-05,0.913643748708711,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Hepatocyte 3,CD8+ T cell 3,5.01843983930424e-06,6.15108811073761e-06,1.25629686643532e-05,8.55733358096885e-06,all4,2,2,2,2,5.58476397502092e-06,1.0560151122661e-05,5.01843983930424e-06,6.15108811073761e-06,8.55733358096885e-06,1.25629686643532e-05,-0.913409662046534,TRUE,FALSE,TRUE,TRUE,AIH,
CCL15-CCR1,Hepatocyte 2,Stellate cell,1.85137544300749e-05,1.37109339646819e-05,7.27476230969043e-06,9.82235952749183e-06,all4,2,2,2,2,1.61123441973784e-05,8.54856091859113e-06,1.37109339646819e-05,1.85137544300749e-05,7.27476230969043e-06,9.82235952749183e-06,0.910725362622451,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Hepatocyte 2,IgM+ B cell,1.1625857357341e-05,1.76932819810232e-05,8.86232186757444e-06,6.70168520984236e-06,all4,2,2,2,2,1.46595696691821e-05,7.7820035387084e-06,1.1625857357341e-05,1.76932819810232e-05,6.70168520984236e-06,8.86232186757444e-06,0.909582558544679,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,CD8+ T cell 2,CD8+ T cell 3,0.000129423996483405,0.000151315792505682,8.54795832284666e-05,6.39415892026959e-05,all4,2,2,2,2,0.000140369894494543,7.47105862155813e-05,0.000129423996483405,0.000151315792505682,6.39415892026959e-05,8.54795832284666e-05,0.909426977275815,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,Hepatocyte 3,Macrophage 1,4.31836996023532e-05,5.21127335604353e-05,1.92100479634153e-05,3.1486344621895e-05,all4,2,2,2,2,4.76482165813943e-05,2.53481962926552e-05,4.31836996023532e-05,5.21127335604353e-05,1.92100479634153e-05,3.1486344621895e-05,0.909295857488506,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Hepatocyte 3,Macrophage 1,4.61351377445425e-05,4.94902782418419e-05,2.86006083029041e-05,2.22967748890906e-05,all4,2,2,2,2,4.78127079931922e-05,2.54486915959973e-05,4.61351377445425e-05,4.94902782418419e-05,2.22967748890906e-05,2.86006083029041e-05,0.908564989582757,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Hepatocyte 4,Hepatocyte 3,3.98668979252455e-06,3.09279193446593e-06,8.41518594101714e-06,4.95178220915257e-06,all4,2,2,2,2,3.53974086349524e-06,6.68348407508485e-06,3.09279193446593e-06,3.98668979252455e-06,4.95178220915257e-06,8.41518594101714e-06,-0.90808555705824,TRUE,FALSE,TRUE,TRUE,AIH,
VEGFA-FLT1,Hepatocyte 1,Sinusoidal endothelial cell,0.000585027974292964,0.000799126408942876,0.000437068951962519,0.000300750173048003,all4,2,2,2,2,0.00069207719161792,0.000368909562505261,0.000585027974292964,0.000799126408942876,0.000300750173048003,0.000437068951962519,0.907580429091557,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,Hepatocyte 4,CD8+ T cell 2,8.40796253277564e-05,8.02525304039124e-05,6.30423201605269e-05,2.45397395983712e-05,all4,2,2,2,2,8.21660778658344e-05,4.3791029879449e-05,8.02525304039124e-05,8.40796253277564e-05,2.45397395983712e-05,6.30423201605269e-05,0.907188932008726,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Cholangiocyte,Stellate cell,4.75366943757127e-05,7.65729639791882e-05,3.23673627659104e-05,3.3895657169357e-05,all4,2,2,2,2,6.20548291774504e-05,3.31315099676337e-05,4.75366943757127e-05,7.65729639791882e-05,3.23673627659104e-05,3.3895657169357e-05,0.904391926212342,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,CD4+ T cell,Hepatocyte 2,5.24521193183962e-08,3.79167021419586e-09,9.28881795209343e-08,9.3572685088489e-08,all4,2,2,2,2,2.8121894766296e-08,9.32304323047116e-08,3.79167021419586e-09,5.24521193183962e-08,9.28881795209343e-08,9.3572685088489e-08,-0.902816318607085,TRUE,FALSE,TRUE,TRUE,AIH,
CSF1-CSF1R,IgG+ B cell,Hepatocyte 3,1.41380886541765e-06,1.20190803220691e-06,3.27965353258596e-07,1.02768537437683e-06,all4,2,2,2,2,1.30785844881228e-06,6.77825363817712e-07,1.20190803220691e-06,1.41380886541765e-06,3.27965353258596e-07,1.02768537437683e-06,0.90267726194829,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Hepatocyte 1,Stellate cell,2.6428587173879e-05,2.24417840743392e-05,1.27992288811212e-05,1.33225025091774e-05,all4,2,2,2,2,2.44351856241091e-05,1.30608656951493e-05,2.24417840743392e-05,2.6428587173879e-05,1.27992288811212e-05,1.33225025091774e-05,0.901312845080833,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Cholangiocyte,Hepatocyte 2,0,0,2.5646468907175e-08,5.54670888473497e-08,all4,2,2,2,2,0,4.05567788772624e-08,0,0,2.5646468907175e-08,5.54670888473497e-08,-0.901266986226749,TRUE,FALSE,TRUE,TRUE,AIH,
CCL16-CCR1,Vascular endothelial cell,Vascular endothelial cell,2.41852577519811e-05,1.02309797796371e-05,9.0396995120459e-06,9.36540375257399e-06,all4,2,2,2,2,1.72081187658091e-05,9.20255163230994e-06,1.02309797796371e-05,2.41852577519811e-05,9.0396995120459e-06,9.36540375257399e-06,0.899587861914196,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,Hepatocyte 4,Stellate cell,1.8205962583591e-05,8.51073138083915e-06,6.35976844325673e-06,7.91829231699289e-06,all4,2,2,2,2,1.33583469822151e-05,7.13903038012481e-06,8.51073138083915e-06,1.8205962583591e-05,6.35976844325673e-06,7.91829231699289e-06,0.899565816438261,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 1,CD8+ T cell 3,2.61367246650507e-05,3.19906992534927e-05,1.57968222235097e-05,1.53426252065395e-05,all4,2,2,2,2,2.90637119592717e-05,1.55697237150246e-05,2.61367246650507e-05,3.19906992534927e-05,1.53426252065395e-05,1.57968222235097e-05,0.898469429375897,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,CD8+ T cell 2,Hepatocyte 4,1.62534306749764e-05,1.38862905940798e-05,1.21891419033163e-05,3.94355117714954e-06,all4,2,2,2,2,1.50698606345281e-05,8.06634654023292e-06,1.38862905940798e-05,1.62534306749764e-05,3.94355117714954e-06,1.21891419033163e-05,0.89781094436276,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Hepatocyte 3,IgM+ B cell,5.86126708942412e-06,4.60478508789079e-06,1.30212968833073e-05,6.52268965761702e-06,all4,2,2,2,2,5.23302608865745e-06,9.77199327046214e-06,4.60478508789079e-06,5.86126708942412e-06,6.52268965761702e-06,1.30212968833073e-05,-0.895062864915403,TRUE,FALSE,TRUE,TRUE,AIH,
CSF1-CSF1R,Hepatocyte 2,Macrophage 2,2.44020348881833e-05,3.03086121449608e-05,1.14948088063807e-05,1.78860173809061e-05,all4,2,2,2,2,2.7355323516572e-05,1.46904130936434e-05,2.44020348881833e-05,3.03086121449608e-05,1.14948088063807e-05,1.78860173809061e-05,0.894826674795634,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,Hepatocyte 4,Hepatocyte 2,4.97465082071281e-05,6.19486565740152e-05,4.48844750643666e-05,1.51452200559421e-05,all4,2,2,2,2,5.58475823905716e-05,3.00148475601544e-05,4.97465082071281e-05,6.19486565740152e-05,1.51452200559421e-05,4.48844750643666e-05,0.894780538968526,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Vascular endothelial cell,Stellate cell,3.17883560092673e-05,5.14608926206654e-05,2.11254307775906e-05,2.36827224489461e-05,all4,2,2,2,2,4.16246243149663e-05,2.24040766132684e-05,3.17883560092673e-05,5.14608926206654e-05,2.11254307775906e-05,2.36827224489461e-05,0.892288405117038,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Hepatocyte 2,Macrophage 1,8.31923296120021e-05,0.000114761433954755,6.05454692929808e-05,4.60973342624623e-05,all4,2,2,2,2,9.89768817833785e-05,5.33214017777216e-05,8.31923296120021e-05,0.000114761433954755,4.60973342624623e-05,6.05454692929808e-05,0.891793934453316,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Vascular endothelial cell,Sinusoidal endothelial cell,3.70050228902592e-06,6.73108461979237e-06,8.89762689918915e-06,1.05187389377042e-05,all4,2,2,2,2,5.21579345440914e-06,9.70818291844667e-06,3.70050228902592e-06,6.73108461979237e-06,8.89762689918915e-06,1.05187389377042e-05,-0.890372940837788,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Macrophage 1,Hepatocyte 4,2.37505134367126e-06,1.80749220923415e-06,4.40270145540475e-06,3.40974531731816e-06,all4,2,2,2,2,2.0912717764527e-06,3.90622338636146e-06,1.80749220923415e-06,2.37505134367126e-06,3.40974531731816e-06,4.40270145540475e-06,-0.886664712906188,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,Stellate cell,Macrophage 1,5.3448744096138e-05,4.04691072284194e-05,2.65335509170391e-05,2.42456262290805e-05,all4,2,2,2,2,4.69589256622787e-05,2.53895885730598e-05,4.04691072284194e-05,5.3448744096138e-05,2.42456262290805e-05,2.65335509170391e-05,0.885944200679331,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,Sinusoidal endothelial cell,1.98265363268106e-06,1.99998389815406e-06,3.59007985155725e-06,3.84108167252893e-06,all4,2,2,2,2,1.99131876541756e-06,3.71558076204309e-06,1.98265363268106e-06,1.99998389815406e-06,3.59007985155725e-06,3.84108167252893e-06,-0.88442711860899,TRUE,FALSE,TRUE,TRUE,AIH,
VEGFA-FLT1,Stellate cell,CD8+ T cell 3,1.79769964833064e-05,2.38649030845846e-05,1.34771645444546e-05,9.14605339953373e-06,all4,2,2,2,2,2.09209497839455e-05,1.13116089719942e-05,1.79769964833064e-05,2.38649030845846e-05,9.14605339953373e-06,1.34771645444546e-05,0.884414756627589,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,CD4+ T cell,Macrophage 1,8.830179443716e-06,7.49489939733817e-06,3.90037735359977e-06,4.90454005449046e-06,all4,2,2,2,2,8.16253942052708e-06,4.40245870404511e-06,7.49489939733817e-06,8.830179443716e-06,3.90037735359977e-06,4.90454005449046e-06,0.883710023286716,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Hepatocyte 3,Hepatocyte 4,0,0,5.91527070030646e-08,1.95788509282649e-08,all4,2,2,2,2,0,3.93657789656647e-08,0,0,1.95788509282649e-08,5.91527070030646e-08,-0.881448690666008,TRUE,FALSE,TRUE,TRUE,AIH,
CCL14-CCR1,Hepatocyte 1,Macrophage 1,0.000138442998786509,0.000116536508792113,8.54544556452792e-05,5.29705503149935e-05,all4,2,2,2,2,0.000127489753789311,6.92125029801363e-05,0.000116536508792113,0.000138442998786509,5.29705503149935e-05,8.54544556452792e-05,0.880831598345428,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,Hepatocyte 3,Macrophage 2,3.23379893303795e-05,2.51092042575592e-05,1.51723881377382e-05,1.62922283757888e-05,all4,2,2,2,2,2.87235967939694e-05,1.57323082567635e-05,2.51092042575592e-05,3.23379893303795e-05,1.51723881377382e-05,1.62922283757888e-05,0.866571910043161,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,CD4+ T cell,Macrophage 1,2.63289924726957e-05,1.9917998723046e-05,1.01646770374361e-05,1.51835545134773e-05,all4,2,2,2,2,2.31234955978709e-05,1.26741157754567e-05,1.9917998723046e-05,2.63289924726957e-05,1.01646770374361e-05,1.51835545134773e-05,0.865076971666439,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Macrophage 1,CD8+ T cell 1,1.43522701248497e-05,2.15311121149237e-05,9.80426362553733e-06,9.86001598116349e-06,all4,2,2,2,2,1.79416911198867e-05,9.83213980335041e-06,1.43522701248497e-05,2.15311121149237e-05,9.80426362553733e-06,9.86001598116349e-06,0.864649984347545,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,IgM+ B cell,Stellate cell,1.3219509815237e-05,1.74845502801629e-05,9.68016024663896e-06,7.15590011562022e-06,all4,2,2,2,2,1.53520300476999e-05,8.41803018112959e-06,1.3219509815237e-05,1.74845502801629e-05,7.15590011562022e-06,9.68016024663896e-06,0.863272298205153,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,CD4+ T cell,Hepatocyte 1,1.05007190991983e-06,6.2665472017309e-07,5.10967030843464e-07,3.68890348739427e-07,all4,2,2,2,2,8.38363315046459e-07,4.39928689791446e-07,6.2665472017309e-07,1.05007190991983e-06,3.68890348739427e-07,5.10967030843464e-07,0.862905560704846,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,Hepatocyte 1,CD8+ T cell 1,0.000126434108386832,0.000104104510095567,8.21721860060448e-05,4.46591007852145e-05,all4,2,2,2,2,0.000115269309241199,6.34156433956297e-05,0.000104104510095567,0.000126434108386832,4.46591007852145e-05,8.21721860060448e-05,0.861619703740177,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Hepatocyte 4,CD8+ T cell 1,4.20851901523754e-05,8.18526168512412e-05,4.14502951261574e-05,2.68218527519604e-05,all4,2,2,2,2,6.19689035018083e-05,3.41360739390589e-05,4.20851901523754e-05,8.18526168512412e-05,2.68218527519604e-05,4.14502951261574e-05,0.859361012666032,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,CD8+ T cell 1,Sinusoidal endothelial cell,2.18130958761748e-05,1.92896950694534e-05,4.29964040554994e-05,3.15958530349488e-05,all4,2,2,2,2,2.05513954728141e-05,3.72961285452241e-05,1.92896950694534e-05,2.18130958761748e-05,3.15958530349488e-05,4.29964040554994e-05,-0.858318994686569,TRUE,FALSE,TRUE,TRUE,AIH,
CCL16-CCR1,Vascular endothelial cell,CD4+ T cell,2.24209567972876e-05,1.57159666386126e-05,1.16172190180457e-05,9.41948384258078e-06,all4,2,2,2,2,1.90684617179501e-05,1.05183514303133e-05,1.57159666386126e-05,2.24209567972876e-05,9.41948384258078e-06,1.16172190180457e-05,0.85541515647736,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,Sinusoidal endothelial cell,Macrophage 2,2.87338590708082e-06,5.37058047782386e-06,8.37303582545035e-06,6.58687816537396e-06,all4,2,2,2,2,4.12198319245234e-06,7.47995699541215e-06,2.87338590708082e-06,5.37058047782386e-06,6.58687816537396e-06,8.37303582545035e-06,-0.85241127488445,TRUE,FALSE,TRUE,TRUE,AIH,
CCL14-CCR1,CD8+ T cell 1,Hepatocyte 4,1.04500438230064e-05,5.13209679810527e-06,4.08662668009865e-06,4.50671786340173e-06,all4,2,2,2,2,7.79107031055586e-06,4.29667227175019e-06,5.13209679810527e-06,1.04500438230064e-05,4.08662668009865e-06,4.50671786340173e-06,0.851621721001149,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,Hepatocyte 3,CD8+ T cell 1,1.1823639833157e-05,1.88262019081395e-05,9.0238526183041e-06,7.941206971409e-06,all4,2,2,2,2,1.53249208706482e-05,8.48252979485655e-06,1.1823639833157e-05,1.88262019081395e-05,7.941206971409e-06,9.0238526183041e-06,0.849778893322973,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Hepatocyte 3,Hepatocyte 2,6.636459193043e-06,4.00594202966753e-06,1.13801917131417e-05,7.85645907609825e-06,all4,2,2,2,2,5.32120061135527e-06,9.61832539461999e-06,4.00594202966753e-06,6.636459193043e-06,7.85645907609825e-06,1.13801917131417e-05,-0.848410752767463,TRUE,FALSE,TRUE,TRUE,AIH,
CCL5-CCR1,Sinusoidal endothelial cell,Hepatocyte 1,1.99189735888686e-06,1.14933027760293e-06,3.4375393306873e-06,2.28839984593338e-06,all4,2,2,2,2,1.5706138182449e-06,2.86296958831034e-06,1.14933027760293e-06,1.99189735888686e-06,2.28839984593338e-06,3.4375393306873e-06,-0.847239743266029,TRUE,FALSE,TRUE,TRUE,AIH,
HLA-B-CD8A,Hepatocyte 3,Stellate cell,5.09191862430798e-06,6.24210661067739e-06,1.05758210743567e-05,9.87070552810439e-06,all4,2,2,2,2,5.66701261749268e-06,1.02232633012305e-05,5.09191862430798e-06,6.24210661067739e-06,9.87070552810439e-06,1.05758210743567e-05,-0.845926136643309,TRUE,FALSE,TRUE,TRUE,AIH,
CSF1-CSF1R,Macrophage 1,Stellate cell,1.96336745722324e-05,9.11315269511597e-06,8.6781331883882e-06,7.28334812016015e-06,all4,2,2,2,2,1.43734136336742e-05,7.98074065427417e-06,9.11315269511597e-06,1.96336745722324e-05,7.28334812016015e-06,8.6781331883882e-06,0.845067326442742,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,Macrophage 2,CD4+ T cell,1.00342954023653e-05,9.64813744076466e-06,3.32329786230104e-06,7.60982146028862e-06,all4,2,2,2,2,9.84121642156496e-06,5.46655966129483e-06,9.64813744076466e-06,1.00342954023653e-05,3.32329786230104e-06,7.60982146028862e-06,0.842756337538773,TRUE,TRUE,FALSE,TRUE,irHepatitis,
