sample,x0,y0,n_hep,n_cd4,n_chol,score
56784_c,18100.40965271,-8930.37451171875,148,26,23,62.0322496770833
56784_c,18100.40965271,-8880.37451171875,165,20,8,57.4456264653803
56784_c,18100.40965271,-8830.37451171875,174,5,6,29.4957624075053
56784_c,18100.40965271,-8580.37451171875,154,8,3,35.0998575495685
56784_c,18100.40965271,-8530.37451171875,135,20,10,51.9615242270663
56784_c,18100.40965271,-8480.37451171875,112,21,10,48.4974226119286
56784_c,18100.40965271,-8430.37451171875,81,21,10,41.2431812546026
56784_c,18100.40965271,-8380.37451171875,43,18,10,27.8208554864871
56784_c,18150.40965271,-9380.37451171875,96,5,0,21.9089023002066
56784_c,18150.40965271,-9330.37451171875,116,7,0,28.49561369755
56784_c,18150.40965271,-9280.37451171875,143,8,0,33.8230690505755
56784_c,18150.40965271,-9230.37451171875,140,6,3,28.9827534923789
56784_c,18150.40965271,-9180.37451171875,131,13,15,41.2674205639267
56784_c,18150.40965271,-9130.37451171875,112,17,31,43.6348484585429
56784_c,18150.40965271,-9080.37451171875,112,30,32,57.9655069847578
56784_c,18150.40965271,-9030.37451171875,119,31,33,60.7371385562409
56784_c,18150.40965271,-8980.37451171875,133,31,30,64.2105910267146
56784_c,18150.40965271,-8930.37451171875,140,24,18,57.9655069847578
56784_c,18150.40965271,-8880.37451171875,162,18,2,54
56784_c,18150.40965271,-8780.37451171875,176,5,0,29.6647939483827
56784_c,18150.40965271,-8730.37451171875,152,8,1,34.8711915483254
56784_c,18150.40965271,-8680.37451171875,145,8,4,34.0587727318528
56784_c,18150.40965271,-8630.37451171875,139,17,4,48.6106984109465
56784_c,18150.40965271,-8580.37451171875,125,25,7,55.9016994374948
56784_c,18150.40965271,-8530.37451171875,101,33,10,57.7321400954442
56784_c,18150.40965271,-8480.37451171875,83,30,9,49.8998997994986
56784_c,18150.40965271,-8430.37451171875,58,30,6,41.7133072292284
56784_c,18150.40965271,-8380.37451171875,30,20,6,24.4948974278318
56784_c,18200.40965271,-9330.37451171875,134,5,0,25.8843582110896
56784_c,18200.40965271,-9280.37451171875,164,6,0,31.3687742827162
56784_c,18200.40965271,-9230.37451171875,153,7,7,32.7261363439071
56784_c,18200.40965271,-9180.37451171875,129,17,25,46.8294778958724
56784_c,18200.40965271,-9130.37451171875,108,23,40,49.8397431775085
56784_c,18200.40965271,-9080.37451171875,104,32,43,57.6888204074238
56784_c,18200.40965271,-9030.37451171875,110,33,43,60.2494813255683
56784_c,18200.40965271,-8980.37451171875,128,31,36,62.9920629920945
56784_c,18200.40965271,-8930.37451171875,140,21,18,54.2217668469038
56784_c,18200.40965271,-8880.37451171875,154,14,3,46.4327470649756
56784_c,18200.40965271,-8830.37451171875,166,6,1,31.559467676119
56784_c,18200.40965271,-8780.37451171875,153,7,1,32.7261363439071
56784_c,18200.40965271,-8730.37451171875,126,11,3,37.2290209379726
56784_c,18200.40965271,-8680.37451171875,112,12,6,36.6606055596467
56784_c,18200.40965271,-8630.37451171875,108,30,6,56.9209978830308
56784_c,18200.40965271,-8580.37451171875,88,41,8,60.0666296707248
56784_c,18200.40965271,-8530.37451171875,66,45,9,54.4977063737549
56784_c,18200.40965271,-8480.37451171875,52,41,7,46.1735855224608
56784_c,18200.40965271,-8430.37451171875,35,40,4,37.4165738677394
56784_c,18250.40965271,-9330.37451171875,140,5,0,26.4575131106459
56784_c,18250.40965271,-9280.37451171875,165,6,0,31.4642654451046
56784_c,18250.40965271,-9230.37451171875,145,8,9,34.0587727318528
56784_c,18250.40965271,-9180.37451171875,111,24,27,51.6139516022558
56784_c,18250.40965271,-9130.37451171875,93,29,47,51.9326486903951
56784_c,18250.40965271,-9080.37451171875,102,29,49,54.3874985635486
56784_c,18250.40965271,-9030.37451171875,111,29,49,56.7362318100171
56784_c,18250.40965271,-8980.37451171875,135,26,40,59.2452529743945
56784_c,18250.40965271,-8930.37451171875,151,9,22,36.8646171823335
56784_c,18250.40965271,-8830.37451171875,164,5,1,28.6356421265527
56784_c,18250.40965271,-8780.37451171875,153,9,3,37.107950630559
56784_c,18250.40965271,-8730.37451171875,123,15,11,42.9534631898291
56784_c,18250.40965271,-8680.37451171875,108,20,16,46.475800154489
56784_c,18250.40965271,-8630.37451171875,100,52,23,72.1110255092798
56784_c,18250.40965271,-8580.37451171875,78,76,25,76.9935062196806
56784_c,18250.40965271,-8530.37451171875,55,76,23,64.6529195009785
56784_c,18250.40965271,-8480.37451171875,44,70,15,55.4977477020464
56784_c,18250.40965271,-8430.37451171875,30,65,10,44.1588043316392
56784_c,18300.40965271,-9330.37451171875,156,5,0,27.9284800875379
56784_c,18300.40965271,-9280.37451171875,180,5,0,30
56784_c,18300.40965271,-9230.37451171875,153,10,9,39.1152144312159
56784_c,18300.40965271,-9180.37451171875,102,29,31,54.3874985635486
56784_c,18300.40965271,-9130.37451171875,85,33,59,52.9622507074615
56784_c,18300.40965271,-9080.37451171875,98,30,61,54.2217668469038
56784_c,18300.40965271,-9030.37451171875,116,33,61,61.8708331930321
56784_c,18300.40965271,-8980.37451171875,141,28,52,62.83311228962
56784_c,18300.40965271,-8930.37451171875,166,9,30,38.6522961801754
56784_c,18300.40965271,-8880.37451171875,175,6,2,32.4037034920393
56784_c,18300.40965271,-8830.37451171875,175,9,1,39.6862696659689
56784_c,18300.40965271,-8780.37451171875,151,11,3,40.7553677446297
56784_c,18300.40965271,-8730.37451171875,116,17,11,44.407206622349
56784_c,18300.40965271,-8680.37451171875,94,22,22,45.4752680036083
56784_c,18300.40965271,-8630.37451171875,73,66,29,69.4118145563131
56784_c,18300.40965271,-8580.37451171875,39,98,32,61.8223260642949
56784_c,18350.40965271,-9280.37451171875,166,8,1,36.4417343165772
56784_c,18350.40965271,-9230.37451171875,134,18,10,49.1121166312347
56784_c,18350.40965271,-9180.37451171875,89,42,35,61.1391854705311
56784_c,18350.40965271,-9130.37451171875,72,44,76,56.2849891178812
56784_c,18350.40965271,-9080.37451171875,84,43,78,60.0999168052669
56784_c,18350.40965271,-9030.37451171875,105,40,77,64.8074069840786
56784_c,18350.40965271,-8980.37451171875,129,30,68,62.2093240599832
56784_c,18350.40965271,-8930.37451171875,157,6,43,30.6920185064456
56784_c,18350.40965271,-8880.37451171875,164,5,2,28.6356421265527
56784_c,18350.40965271,-8830.37451171875,158,8,1,35.5527776692624
56784_c,18350.40965271,-8780.37451171875,133,12,3,39.9499687108764
56784_c,18350.40965271,-8730.37451171875,103,19,11,44.2379927211893
56784_c,18350.40965271,-8680.37451171875,76,30,28,47.7493455452533
56784_c,18350.40965271,-8630.37451171875,50,73,38,60.4152298679729
56784_c,18400.40965271,-9380.37451171875,113,8,1,30.0665927567458
56784_c,18400.40965271,-9330.37451171875,136,12,1,40.3980197534483
56784_c,18400.40965271,-9280.37451171875,152,26,2,62.8649345820069
56784_c,18400.40965271,-9230.37451171875,115,41,8,68.6658576004116
56784_c,18400.40965271,-9180.37451171875,73,64,27,68.3520299625403
56784_c,18400.40965271,-9130.37451171875,58,60,73,58.9915248150105
56784_c,18400.40965271,-9080.37451171875,70,56,76,62.6099033699941
56784_c,18400.40965271,-9030.37451171875,95,44,75,64.6529195009785
56784_c,18400.40965271,-8980.37451171875,124,29,69,59.9666574022598
56784_c,18400.40965271,-8930.37451171875,162,6,50,31.1769145362398
56784_c,18400.40965271,-8880.37451171875,171,11,6,43.3704968844029
56784_c,18400.40965271,-8830.37451171875,162,13,5,45.8911756223351
56784_c,18400.40965271,-8780.37451171875,133,15,9,44.6654228682546
56784_c,18400.40965271,-8730.37451171875,102,19,17,44.0227214061103
56784_c,18400.40965271,-8680.37451171875,63,30,35,43.4741302385683
56784_c,18400.40965271,-8630.37451171875,39,60,48,48.3735464897913
56784_c,18450.40965271,-9430.37451171875,69,5,2,18.5741756210067
56784_c,18450.40965271,-9380.37451171875,92,20,3,42.8952211790544
56784_c,18450.40965271,-9330.37451171875,109,30,3,57.1839138219832
56784_c,18450.40965271,-9280.37451171875,118,48,8,75.2595508889071
56784_c,18450.40965271,-9230.37451171875,83,66,8,74.0135122798533
56784_c,18450.40965271,-9180.37451171875,51,83,21,65.0615093584525
56784_c,18450.40965271,-9130.37451171875,43,71,64,55.2539591341652
56784_c,18450.40965271,-9080.37451171875,63,61,65,61.9919349593155
56784_c,18450.40965271,-9030.37451171875,92,45,60,64.3428317685817
56784_c,18450.40965271,-8980.37451171875,127,27,58,58.5576638878294
56784_c,18450.40965271,-8930.37451171875,164,6,45,31.3687742827162
56784_c,18450.40965271,-8880.37451171875,179,12,4,46.3465209050259
56784_c,18450.40965271,-8830.37451171875,166,14,6,48.2078831727758
56784_c,18450.40965271,-8780.37451171875,143,16,13,47.8330429724056
56784_c,18450.40965271,-8730.37451171875,108,20,30,46.475800154489
56784_c,18450.40965271,-8680.37451171875,71,31,48,46.9148164229596
56784_c,18450.40965271,-8630.37451171875,41,51,72,45.7274534606947
56784_c,18500.40965271,-9430.37451171875,51,9,2,21.4242852856286
56784_c,18500.40965271,-9380.37451171875,67,38,3,50.4579032461715
56784_c,18500.40965271,-9330.37451171875,80,64,4,71.5541752799933
56784_c,18500.40965271,-9280.37451171875,85,82,15,83.4865258589672
56784_c,18500.40965271,-9230.37451171875,59,103,19,77.9551152907877
56784_c,18500.40965271,-9180.37451171875,36,114,33,64.0624695121879
56784_c,18500.40965271,-9130.37451171875,32,91,68,53.9629502529282
56784_c,18500.40965271,-9080.37451171875,56,65,68,60.3324125159934
56784_c,18500.40965271,-9030.37451171875,90,49,57,66.407830863536
56784_c,18500.40965271,-8980.37451171875,129,27,51,59.016946718718
56784_c,18500.40965271,-8930.37451171875,170,9,37,39.1152144312159
56784_c,18500.40965271,-8880.37451171875,187,11,4,45.3541618817943
56784_c,18500.40965271,-8830.37451171875,173,13,6,47.4236228055175
56784_c,18500.40965271,-8780.37451171875,146,15,19,46.7974358271904
56784_c,18500.40965271,-8730.37451171875,107,18,31,43.8862165149834
56784_c,18500.40965271,-8680.37451171875,66,25,62,40.6201920231798
56784_c,18500.40965271,-8630.37451171875,37,33,84,34.9428104193123
56784_c,18550.40965271,-9380.37451171875,35,48,3,40.9878030638384
56784_c,18550.40965271,-9330.37451171875,42,75,13,56.1248608016091
56784_c,18550.40965271,-9280.37451171875,47,95,24,66.8206554891525
56784_c,18550.40965271,-9230.37451171875,40,115,29,67.8232998312527
56784_c,18550.40965271,-9180.37451171875,31,121,40,61.2454079911302
56784_c,18550.40965271,-9130.37451171875,33,90,70,54.4977063737549
56784_c,18550.40965271,-9080.37451171875,61,63,61,61.9919349593155
56784_c,18550.40965271,-9030.37451171875,93,43,50,63.2376470150495
56784_c,18550.40965271,-8980.37451171875,127,22,43,52.8583011456101
56784_c,18550.40965271,-8930.37451171875,171,5,32,29.2403830344269
56784_c,18550.40965271,-8880.37451171875,195,7,5,36.9459064038223
56784_c,18550.40965271,-8830.37451171875,183,11,9,44.8664685483491
56784_c,18550.40965271,-8780.37451171875,155,20,23,55.6776436283002
56784_c,18550.40965271,-8730.37451171875,114,23,35,51.2054684579684
56784_c,18550.40965271,-8680.37451171875,68,31,71,45.912961132996
56784_c,18550.40965271,-8630.37451171875,35,27,103,30.7408522978788
56784_c,18600.40965271,-9330.37451171875,36,82,13,54.3323108288245
56784_c,18600.40965271,-9280.37451171875,47,97,23,67.5203672975792
56784_c,18600.40965271,-9230.37451171875,48,111,28,72.9931503635786
56784_c,18600.40965271,-9180.37451171875,46,115,42,72.7323861838727
56784_c,18600.40965271,-9130.37451171875,55,82,59,67.1565335615233
56784_c,18600.40965271,-9080.37451171875,78,54,50,64.8999229583518
56784_c,18600.40965271,-9030.37451171875,106,39,40,64.296189622714
56784_c,18600.40965271,-8980.37451171875,143,23,33,57.3498038357587
56784_c,18600.40965271,-8930.37451171875,183,7,19,35.7910603363466
56784_c,18600.40965271,-8880.37451171875,205,7,5,37.8813938497516
56784_c,18600.40965271,-8830.37451171875,192,12,11,48
56784_c,18600.40965271,-8780.37451171875,160,24,31,61.9677335393187
56784_c,18600.40965271,-8730.37451171875,111,30,46,57.706152185014
56784_c,18600.40965271,-8680.37451171875,66,34,76,47.370877129308
56784_c,18600.40965271,-8630.37451171875,33,29,109,30.935416596516
56784_c,18650.40965271,-9330.37451171875,41,76,16,55.8211429478115
56784_c,18650.40965271,-9280.37451171875,54,82,26,66.5432190384565
56784_c,18650.40965271,-9230.37451171875,73,93,31,82.3953882204581
56784_c,18650.40965271,-9180.37451171875,81,90,41,85.3814968245463
56784_c,18650.40965271,-9130.37451171875,88,64,53,75.0466521571749
56784_c,18650.40965271,-9080.37451171875,104,39,43,63.6867333123626
56784_c,18650.40965271,-9030.37451171875,126,33,33,64.482555780614
56784_c,18650.40965271,-8980.37451171875,151,20,26,54.9545266561364
56784_c,18650.40965271,-8930.37451171875,177,7,12,35.1994318135961
56784_c,18650.40965271,-8830.37451171875,178,9,11,40.024992192379
56784_c,18650.40965271,-8780.37451171875,147,22,33,56.8682688324517
56784_c,18650.40965271,-8730.37451171875,100,33,49,57.4456264653803
56784_c,18650.40965271,-8680.37451171875,61,40,78,49.3963561409139
56784_c,18700.40965271,-9330.37451171875,61,59,15,59.9916660878826
56784_c,18700.40965271,-9280.37451171875,81,61,21,70.2922470831599
56784_c,18700.40965271,-9230.37451171875,113,67,28,87.0114934936759
56784_c,18700.40965271,-9180.37451171875,122,67,37,90.4101764183657
56784_c,18700.40965271,-9130.37451171875,127,48,48,78.0768851837726
56784_c,18700.40965271,-9080.37451171875,132,29,38,61.8708331930321
56784_c,18700.40965271,-9030.37451171875,148,27,32,63.2139225171164
56784_c,18700.40965271,-8980.37451171875,161,19,25,55.3082272360993
56784_c,18700.40965271,-8930.37451171875,185,8,11,38.4707681233427
56784_c,18700.40965271,-8830.37451171875,177,7,10,35.1994318135961
56784_c,18700.40965271,-8780.37451171875,143,22,29,56.0892146495206
56784_c,18700.40965271,-8730.37451171875,97,33,35,56.5773806392626
56784_c,18700.40965271,-8680.37451171875,53,39,64,45.4642716866772
56784_c,18750.40965271,-9380.37451171875,45,21,6,30.7408522978788
56784_c,18750.40965271,-9330.37451171875,85,26,15,47.0106370941726
56784_c,18750.40965271,-9280.37451171875,109,29,15,56.2227711874824
56784_c,18750.40965271,-9230.37451171875,143,32,16,67.6461381011511
56784_c,18750.40965271,-9180.37451171875,146,32,26,68.3520299625403
56784_c,18750.40965271,-9130.37451171875,147,24,36,59.39696961967
56784_c,18750.40965271,-9080.37451171875,140,19,27,51.5751878329105
56784_c,18750.40965271,-9030.37451171875,152,16,27,49.3153120237518
56784_c,18750.40965271,-8980.37451171875,159,12,26,43.6806593356831
56784_c,18750.40965271,-8930.37451171875,168,5,10,28.9827534923789
56784_c,18750.40965271,-8830.37451171875,162,7,10,33.6749164809655
56784_c,18750.40965271,-8780.37451171875,133,20,21,51.5751878329105
56784_c,18750.40965271,-8730.37451171875,92,31,26,53.4041196912748
56784_c,18750.40965271,-8680.37451171875,58,38,40,46.946778377222
56784_c,18750.40965271,-8630.37451171875,32,39,60,35.3270434653114
56784_c,18800.40965271,-9380.37451171875,51,12,8,24.738633753706
56784_c,18800.40965271,-9330.37451171875,96,15,8,37.9473319220206
56784_c,18800.40965271,-9280.37451171875,122,17,8,45.5411901469428
56784_c,18800.40965271,-9230.37451171875,155,18,7,52.820450584977
56784_c,18800.40965271,-9180.37451171875,163,21,14,58.5064099052403
56784_c,18800.40965271,-9130.37451171875,164,20,19,57.2712842531054
56784_c,18800.40965271,-9080.37451171875,152,17,19,50.8330601085553
56784_c,18800.40965271,-9030.37451171875,161,15,19,49.1426495012225
56784_c,18800.40965271,-8980.37451171875,164,12,19,44.3621460256377
56784_c,18800.40965271,-8930.37451171875,159,5,5,28.1957443597434
56784_c,18800.40965271,-8830.37451171875,137,7,7,30.967725134404
56784_c,18800.40965271,-8780.37451171875,112,15,17,40.9878030638384
56784_c,18800.40965271,-8730.37451171875,76,26,26,44.4522215417857
56784_c,18800.40965271,-8680.37451171875,48,34,29,40.3980197534483
56784_c,18850.40965271,-9430.37451171875,32,5,9,12.6491106406735
56784_c,18850.40965271,-9380.37451171875,63,6,9,19.4422220952236
56784_c,18850.40965271,-9330.37451171875,108,8,9,29.3938769133981
56784_c,18850.40965271,-9280.37451171875,139,10,9,37.2827037646145
56784_c,18850.40965271,-9230.37451171875,178,13,7,48.1040538832228
56784_c,18850.40965271,-9180.37451171875,181,12,4,46.6047207909242
56784_c,18850.40965271,-9130.37451171875,179,13,8,48.2389883807694
56784_c,18850.40965271,-9080.37451171875,167,12,8,44.7660585711988
56784_c,18850.40965271,-9030.37451171875,170,10,8,41.2310562561766
56784_c,18850.40965271,-8980.37451171875,162,6,8,31.1769145362398
56784_c,18850.40965271,-8830.37451171875,134,7,5,30.6267856622271
56784_c,18850.40965271,-8780.37451171875,114,11,9,35.4118624192516
56784_c,18850.40965271,-8730.37451171875,83,19,17,39.7114593033296
56784_c,18850.40965271,-8680.37451171875,57,25,21,37.7491721763538
56784_c,18850.40965271,-8630.37451171875,31,24,27,27.2763633939717
56784_c,18900.40965271,-9280.37451171875,131,6,5,28.0356915377524
56784_c,18900.40965271,-9230.37451171875,171,7,3,34.5976877840124
56784_c,18900.40965271,-9180.37451171875,175,9,3,39.6862696659689
56784_c,18900.40965271,-9130.37451171875,185,9,5,40.8044115262063
56784_c,18900.40965271,-9080.37451171875,172,8,5,37.0944739819828
56784_c,18900.40965271,-9030.37451171875,172,6,5,32.124756808418
56784_c,18900.40965271,-8830.37451171875,149,5,1,27.2946881279124
56784_c,18900.40965271,-8780.37451171875,131,7,1,30.2820078594534
56784_c,18900.40965271,-8730.37451171875,97,11,7,32.6649659421222
56784_c,18900.40965271,-8680.37451171875,70,13,8,30.1662062579967
56784_c,18900.40965271,-8630.37451171875,39,12,8,21.6333076527839
56784_c,18950.40965271,-9280.37451171875,121,6,4,26.944387170615
56784_c,18950.40965271,-9230.37451171875,153,7,2,32.7261363439071
56784_c,18950.40965271,-9180.37451171875,157,8,3,35.4400902933387
56784_c,18950.40965271,-9130.37451171875,169,7,4,34.3947670438397
56784_c,18950.40965271,-9080.37451171875,157,6,4,30.6920185064456
56784_c,18950.40965271,-9030.37451171875,157,5,4,28.0178514522438
56784_c,18950.40965271,-8830.37451171875,144,7,0,31.7490157327751
56784_c,18950.40965271,-8780.37451171875,128,6,0,27.712812921102
56784_c,18950.40965271,-8730.37451171875,94,9,7,29.086079144498
56784_c,18950.40965271,-8680.37451171875,74,12,8,29.7993288515027
56784_c,18950.40965271,-8630.37451171875,41,12,8,22.1810730128188
56784_c,19000.40965271,-9280.37451171875,107,5,3,23.1300670124408
56784_c,19000.40965271,-9230.37451171875,142,5,1,26.6458251889485
56784_c,19000.40965271,-9180.37451171875,160,6,0,30.9838667696593
56784_c,19000.40965271,-9130.37451171875,177,6,0,32.5883414736007
56784_c,19000.40965271,-9080.37451171875,168,5,0,28.9827534923789
56784_c,19000.40965271,-9030.37451171875,160,5,0,28.2842712474619
56784_c,19000.40965271,-8880.37451171875,151,5,0,27.4772633280682
