sample,x0,y0,n_hep,n_cd4,hep_with_cd4_contact,contact_frac,score
56784_c,14100.40965271,-8980.37451171875,169,9,30,0.177514792899408,30
56784_c,14100.40965271,-8930.37451171875,164,9,20,0.121951219512195,20
56784_c,14100.40965271,-8880.37451171875,147,18,15,0.102040816326531,15
56784_c,14100.40965271,-8830.37451171875,132,43,22,0.166666666666667,22
56784_c,14100.40965271,-8780.37451171875,99,61,25,0.252525252525253,25
56784_c,14100.40965271,-8730.37451171875,71,64,25,0.352112676056338,25
56784_c,14100.40965271,-8680.37451171875,34,62,21,0.617647058823529,21
56784_c,14150.40965271,-9130.37451171875,191,5,23,0.120418848167539,23
56784_c,14150.40965271,-9080.37451171875,188,9,30,0.159574468085106,30
56784_c,14150.40965271,-9030.37451171875,182,9,30,0.164835164835165,30
56784_c,14150.40965271,-8980.37451171875,174,9,30,0.172413793103448,30
56784_c,14150.40965271,-8930.37451171875,169,9,20,0.118343195266272,20
56784_c,14150.40965271,-8880.37451171875,148,19,11,0.0743243243243243,11
56784_c,14150.40965271,-8830.37451171875,126,50,15,0.119047619047619,15
56784_c,14150.40965271,-8780.37451171875,89,65,17,0.191011235955056,17
56784_c,14150.40965271,-8730.37451171875,62,68,17,0.274193548387097,17
56784_c,14200.40965271,-9130.37451171875,179,6,29,0.162011173184358,29
56784_c,14200.40965271,-9080.37451171875,182,10,36,0.197802197802198,36
56784_c,14200.40965271,-9030.37451171875,177,10,36,0.203389830508475,36
56784_c,14200.40965271,-8980.37451171875,166,9,30,0.180722891566265,30
56784_c,14200.40965271,-8930.37451171875,166,9,20,0.120481927710843,20
56784_c,14200.40965271,-8880.37451171875,150,20,11,0.0733333333333333,11
56784_c,14200.40965271,-8830.37451171875,122,51,12,0.0983606557377049,12
56784_c,14200.40965271,-8780.37451171875,96,59,12,0.125,12
56784_c,14200.40965271,-8730.37451171875,69,59,12,0.173913043478261,12
56784_c,14200.40965271,-8680.37451171875,30,57,8,0.266666666666667,8
56784_c,14250.40965271,-9430.37451171875,190,5,27,0.142105263157895,27
56784_c,14250.40965271,-9180.37451171875,178,5,29,0.162921348314607,29
56784_c,14250.40965271,-9130.37451171875,173,5,26,0.15028901734104,26
56784_c,14250.40965271,-9080.37451171875,185,9,33,0.178378378378378,33
56784_c,14250.40965271,-9030.37451171875,198,8,30,0.151515151515152,30
56784_c,14250.40965271,-8980.37451171875,192,9,37,0.192708333333333,37
56784_c,14250.40965271,-8930.37451171875,197,10,32,0.16243654822335,32
56784_c,14250.40965271,-8880.37451171875,179,22,26,0.145251396648045,26
56784_c,14250.40965271,-8830.37451171875,153,40,31,0.202614379084967,31
56784_c,14250.40965271,-8780.37451171875,122,43,29,0.237704918032787,29
56784_c,14250.40965271,-8730.37451171875,89,45,18,0.202247191011236,18
56784_c,14250.40965271,-8680.37451171875,49,42,11,0.224489795918367,11
56784_c,14250.40965271,-8630.37451171875,31,29,8,0.258064516129032,8
56784_c,14300.40965271,-9630.37451171875,123,5,23,0.186991869918699,23
56784_c,14300.40965271,-9580.37451171875,169,6,33,0.195266272189349,33
56784_c,14300.40965271,-9530.37451171875,189,6,33,0.174603174603175,33
56784_c,14300.40965271,-9480.37451171875,199,7,37,0.185929648241206,37
56784_c,14300.40965271,-9430.37451171875,194,9,38,0.195876288659794,38
56784_c,14300.40965271,-9380.37451171875,175,5,21,0.12,21
56784_c,14300.40965271,-9280.37451171875,142,5,21,0.147887323943662,21
56784_c,14300.40965271,-9230.37451171875,153,5,20,0.130718954248366,20
56784_c,14300.40965271,-9080.37451171875,179,6,28,0.156424581005587,28
56784_c,14300.40965271,-9030.37451171875,208,5,23,0.110576923076923,23
56784_c,14300.40965271,-8980.37451171875,209,6,30,0.143540669856459,30
56784_c,14300.40965271,-8930.37451171875,212,7,27,0.127358490566038,27
56784_c,14300.40965271,-8880.37451171875,203,14,22,0.108374384236453,22
56784_c,14300.40965271,-8830.37451171875,185,30,30,0.162162162162162,30
56784_c,14300.40965271,-8780.37451171875,145,40,30,0.206896551724138,30
56784_c,14300.40965271,-8730.37451171875,103,44,19,0.184466019417476,19
56784_c,14300.40965271,-8680.37451171875,63,43,14,0.222222222222222,14
56784_c,14300.40965271,-8630.37451171875,35,36,11,0.314285714285714,11
56784_c,14350.40965271,-9630.37451171875,131,5,23,0.175572519083969,23
56784_c,14350.40965271,-9580.37451171875,175,6,33,0.188571428571429,33
56784_c,14350.40965271,-9530.37451171875,185,7,33,0.178378378378378,33
56784_c,14350.40965271,-9480.37451171875,194,9,43,0.221649484536082,43
56784_c,14350.40965271,-9430.37451171875,186,11,48,0.258064516129032,48
56784_c,14350.40965271,-9380.37451171875,164,7,30,0.182926829268293,30
56784_c,14350.40965271,-9330.37451171875,144,6,27,0.1875,27
56784_c,14350.40965271,-9280.37451171875,146,6,31,0.212328767123288,31
56784_c,14350.40965271,-9230.37451171875,151,5,21,0.139072847682119,21
56784_c,14350.40965271,-8880.37451171875,234,9,23,0.0982905982905983,23
56784_c,14350.40965271,-8830.37451171875,210,27,33,0.157142857142857,33
56784_c,14350.40965271,-8780.37451171875,167,42,34,0.203592814371258,34
56784_c,14350.40965271,-8730.37451171875,116,50,25,0.21551724137931,25
56784_c,14350.40965271,-8680.37451171875,76,52,24,0.315789473684211,24
56784_c,14350.40965271,-8630.37451171875,48,49,22,0.458333333333333,22
56784_c,14350.40965271,-8580.37451171875,34,31,13,0.382352941176471,13
56784_c,14400.40965271,-9530.37451171875,159,5,19,0.119496855345912,19
56784_c,14400.40965271,-9480.37451171875,171,7,29,0.169590643274854,29
56784_c,14400.40965271,-9430.37451171875,170,9,34,0.2,34
56784_c,14400.40965271,-9380.37451171875,153,6,22,0.143790849673203,22
56784_c,14400.40965271,-9330.37451171875,132,6,23,0.174242424242424,23
56784_c,14400.40965271,-9280.37451171875,132,6,26,0.196969696969697,26
56784_c,14400.40965271,-9230.37451171875,137,7,19,0.138686131386861,19
56784_c,14400.40965271,-9180.37451171875,138,5,21,0.152173913043478,21
56784_c,14400.40965271,-9130.37451171875,149,5,23,0.154362416107383,23
56784_c,14400.40965271,-9080.37451171875,170,6,33,0.194117647058824,33
56784_c,14400.40965271,-9030.37451171875,213,5,28,0.131455399061033,28
56784_c,14400.40965271,-8930.37451171875,251,5,32,0.127490039840637,32
56784_c,14400.40965271,-8880.37451171875,244,7,23,0.0942622950819672,23
56784_c,14400.40965271,-8830.37451171875,223,19,33,0.147982062780269,33
56784_c,14400.40965271,-8780.37451171875,181,38,37,0.204419889502762,37
56784_c,14400.40965271,-8730.37451171875,131,46,28,0.213740458015267,28
56784_c,14400.40965271,-8680.37451171875,90,49,29,0.322222222222222,29
56784_c,14400.40965271,-8630.37451171875,72,49,29,0.402777777777778,29
56784_c,14400.40965271,-8580.37451171875,61,37,19,0.311475409836066,19
56784_c,14400.40965271,-8530.37451171875,43,18,14,0.325581395348837,14
56784_c,14400.40965271,-8480.37451171875,36,8,12,0.333333333333333,12
56784_c,14450.40965271,-9530.37451171875,115,5,19,0.165217391304348,19
56784_c,14450.40965271,-9480.37451171875,131,9,30,0.229007633587786,30
56784_c,14450.40965271,-9430.37451171875,141,10,37,0.262411347517731,37
56784_c,14450.40965271,-9380.37451171875,141,6,19,0.134751773049645,19
56784_c,14450.40965271,-9330.37451171875,132,6,19,0.143939393939394,19
56784_c,14450.40965271,-9280.37451171875,132,6,22,0.166666666666667,22
56784_c,14450.40965271,-9230.37451171875,139,5,11,0.079136690647482,11
56784_c,14450.40965271,-9130.37451171875,149,5,21,0.140939597315436,21
56784_c,14450.40965271,-9080.37451171875,162,6,31,0.191358024691358,31
56784_c,14450.40965271,-9030.37451171875,215,5,26,0.12093023255814,26
56784_c,14450.40965271,-8930.37451171875,264,5,32,0.121212121212121,32
56784_c,14450.40965271,-8830.37451171875,247,14,30,0.121457489878543,30
56784_c,14450.40965271,-8780.37451171875,200,33,36,0.18,36
56784_c,14450.40965271,-8730.37451171875,147,41,27,0.183673469387755,27
56784_c,14450.40965271,-8680.37451171875,113,44,28,0.247787610619469,28
56784_c,14450.40965271,-8630.37451171875,100,47,30,0.3,30
56784_c,14450.40965271,-8580.37451171875,89,38,22,0.247191011235955,22
56784_c,14450.40965271,-8530.37451171875,69,19,16,0.231884057971015,16
56784_c,14450.40965271,-8480.37451171875,59,9,14,0.23728813559322,14
56784_c,14450.40965271,-8430.37451171875,42,5,10,0.238095238095238,10
56784_c,14500.40965271,-9480.37451171875,99,8,25,0.252525252525253,25
56784_c,14500.40965271,-9430.37451171875,124,9,33,0.266129032258065,33
56784_c,14500.40965271,-9380.37451171875,137,7,22,0.160583941605839,22
56784_c,14500.40965271,-9330.37451171875,144,8,29,0.201388888888889,29
56784_c,14500.40965271,-9280.37451171875,147,7,28,0.19047619047619,28
56784_c,14500.40965271,-9230.37451171875,144,6,14,0.0972222222222222,14
56784_c,14500.40965271,-9180.37451171875,143,5,18,0.125874125874126,18
56784_c,14500.40965271,-9130.37451171875,147,5,21,0.142857142857143,21
56784_c,14500.40965271,-9080.37451171875,154,5,26,0.168831168831169,26
56784_c,14500.40965271,-9030.37451171875,204,5,26,0.127450980392157,26
56784_c,14500.40965271,-8830.37451171875,242,10,6,0.0247933884297521,6
56784_c,14500.40965271,-8780.37451171875,198,27,13,0.0656565656565657,13
56784_c,14500.40965271,-8730.37451171875,147,33,15,0.102040816326531,15
56784_c,14500.40965271,-8680.37451171875,121,37,19,0.15702479338843,19
56784_c,14500.40965271,-8630.37451171875,116,41,30,0.258620689655172,30
56784_c,14500.40965271,-8580.37451171875,113,33,29,0.256637168141593,29
56784_c,14500.40965271,-8530.37451171875,101,16,24,0.237623762376238,24
56784_c,14500.40965271,-8480.37451171875,91,10,22,0.241758241758242,22
56784_c,14500.40965271,-8430.37451171875,65,6,17,0.261538461538462,17
56784_c,14550.40965271,-9480.37451171875,72,5,16,0.222222222222222,16
56784_c,14550.40965271,-9430.37451171875,117,5,23,0.196581196581197,23
56784_c,14550.40965271,-9380.37451171875,144,6,24,0.166666666666667,24
56784_c,14550.40965271,-9330.37451171875,168,7,32,0.19047619047619,32
56784_c,14550.40965271,-9280.37451171875,183,6,32,0.174863387978142,32
56784_c,14550.40965271,-9230.37451171875,189,7,30,0.158730158730159,30
56784_c,14550.40965271,-9180.37451171875,177,7,35,0.19774011299435,35
56784_c,14550.40965271,-9130.37451171875,174,6,31,0.17816091954023,31
56784_c,14550.40965271,-9080.37451171875,181,5,27,0.149171270718232,27
56784_c,14550.40965271,-9030.37451171875,219,5,26,0.118721461187215,26
56784_c,14550.40965271,-8830.37451171875,242,10,10,0.0413223140495868,10
56784_c,14550.40965271,-8780.37451171875,211,19,16,0.0758293838862559,16
56784_c,14550.40965271,-8730.37451171875,171,23,18,0.105263157894737,18
56784_c,14550.40965271,-8680.37451171875,150,26,22,0.146666666666667,22
56784_c,14550.40965271,-8630.37451171875,154,29,35,0.227272727272727,35
56784_c,14550.40965271,-8580.37451171875,142,21,30,0.211267605633803,30
56784_c,14550.40965271,-8530.37451171875,123,12,26,0.211382113821138,26
56784_c,14550.40965271,-8480.37451171875,107,8,24,0.224299065420561,24
56784_c,14550.40965271,-8430.37451171875,74,5,19,0.256756756756757,19
56784_c,14600.40965271,-9330.37451171875,149,5,22,0.147651006711409,22
56784_c,14600.40965271,-9280.37451171875,171,6,27,0.157894736842105,27
56784_c,14600.40965271,-9230.37451171875,187,9,37,0.197860962566845,37
56784_c,14600.40965271,-9180.37451171875,181,9,42,0.232044198895028,42
56784_c,14600.40965271,-9130.37451171875,177,10,40,0.225988700564972,40
56784_c,14600.40965271,-9080.37451171875,180,9,37,0.205555555555556,37
56784_c,14600.40965271,-9030.37451171875,208,8,32,0.153846153846154,32
56784_c,14600.40965271,-8780.37451171875,220,6,11,0.05,11
56784_c,14600.40965271,-8730.37451171875,191,6,11,0.0575916230366492,11
56784_c,14600.40965271,-8680.37451171875,177,8,22,0.124293785310734,22
56784_c,14600.40965271,-8630.37451171875,182,10,34,0.186813186813187,34
56784_c,14600.40965271,-8580.37451171875,166,9,28,0.168674698795181,28
56784_c,14600.40965271,-8530.37451171875,142,5,25,0.176056338028169,25
56784_c,14600.40965271,-8480.37451171875,122,5,25,0.204918032786885,25
56784_c,14650.40965271,-9330.37451171875,123,5,22,0.178861788617886,22
56784_c,14650.40965271,-9280.37451171875,147,6,28,0.19047619047619,28
56784_c,14650.40965271,-9230.37451171875,168,8,37,0.220238095238095,37
56784_c,14650.40965271,-9180.37451171875,166,8,39,0.234939759036145,39
56784_c,14650.40965271,-9130.37451171875,167,8,31,0.18562874251497,31
56784_c,14650.40965271,-9080.37451171875,176,7,27,0.153409090909091,27
56784_c,14650.40965271,-9030.37451171875,200,6,21,0.105,21
56784_c,14650.40965271,-8630.37451171875,194,5,30,0.154639175257732,30
56784_c,14700.40965271,-9230.37451171875,131,7,35,0.267175572519084,35
56784_c,14700.40965271,-9180.37451171875,127,7,35,0.275590551181102,35
56784_c,14700.40965271,-9130.37451171875,142,7,27,0.190140845070423,27
56784_c,14700.40965271,-9080.37451171875,154,9,31,0.201298701298701,31
56784_c,14700.40965271,-9030.37451171875,174,9,29,0.166666666666667,29
56784_c,14700.40965271,-8980.37451171875,190,7,21,0.110526315789474,21
56784_c,14700.40965271,-8930.37451171875,212,8,26,0.122641509433962,26
56784_c,14700.40965271,-8880.37451171875,227,8,26,0.114537444933921,26
56784_c,14700.40965271,-8830.37451171875,230,8,36,0.156521739130435,36
56784_c,14700.40965271,-8780.37451171875,224,7,31,0.138392857142857,31
56784_c,14700.40965271,-8730.37451171875,211,7,34,0.161137440758294,34
56784_c,14700.40965271,-8680.37451171875,207,8,42,0.202898550724638,42
56784_c,14700.40965271,-8630.37451171875,186,8,43,0.231182795698925,43
56784_c,14700.40965271,-8580.37451171875,155,5,28,0.180645161290323,28
56784_c,14700.40965271,-8530.37451171875,125,5,28,0.224,28
56784_c,14750.40965271,-9230.37451171875,92,5,25,0.271739130434783,25
56784_c,14750.40965271,-9180.37451171875,92,6,25,0.271739130434783,25
56784_c,14750.40965271,-9130.37451171875,113,10,25,0.221238938053097,25
56784_c,14750.40965271,-9080.37451171875,124,16,34,0.274193548387097,34
56784_c,14750.40965271,-9030.37451171875,141,19,36,0.25531914893617,36
56784_c,14750.40965271,-8980.37451171875,151,17,28,0.185430463576159,28
56784_c,14750.40965271,-8930.37451171875,181,17,33,0.18232044198895,33
56784_c,14750.40965271,-8880.37451171875,194,15,31,0.15979381443299,31
56784_c,14750.40965271,-8830.37451171875,200,13,42,0.21,42
56784_c,14750.40965271,-8780.37451171875,202,10,36,0.178217821782178,36
56784_c,14750.40965271,-8730.37451171875,197,10,41,0.208121827411168,41
56784_c,14750.40965271,-8680.37451171875,196,11,49,0.25,49
56784_c,14750.40965271,-8630.37451171875,172,9,39,0.226744186046512,39
56784_c,14750.40965271,-8580.37451171875,143,5,23,0.160839160839161,23
56784_c,14800.40965271,-9180.37451171875,34,7,9,0.264705882352941,9
56784_c,14800.40965271,-9130.37451171875,61,16,13,0.213114754098361,13
56784_c,14800.40965271,-9080.37451171875,74,33,22,0.297297297297297,22
56784_c,14800.40965271,-9030.37451171875,91,40,25,0.274725274725275,25
56784_c,14800.40965271,-8980.37451171875,111,39,27,0.243243243243243,27
56784_c,14800.40965271,-8930.37451171875,145,38,34,0.23448275862069,34
56784_c,14800.40965271,-8880.37451171875,157,32,33,0.210191082802548,33
56784_c,14800.40965271,-8830.37451171875,166,21,42,0.253012048192771,42
56784_c,14800.40965271,-8780.37451171875,173,14,35,0.202312138728324,35
56784_c,14800.40965271,-8730.37451171875,172,13,40,0.232558139534884,40
56784_c,14800.40965271,-8680.37451171875,172,13,43,0.25,43
56784_c,14800.40965271,-8630.37451171875,149,11,32,0.214765100671141,32
56784_c,14800.40965271,-8580.37451171875,130,5,20,0.153846153846154,20
56784_c,14800.40965271,-8530.37451171875,97,5,15,0.154639175257732,15
56784_c,14800.40965271,-8480.37451171875,91,5,15,0.164835164835165,15
56784_c,14850.40965271,-9080.37451171875,40,34,13,0.325,13
56784_c,14850.40965271,-9030.37451171875,57,44,21,0.368421052631579,21
56784_c,14850.40965271,-8980.37451171875,74,44,25,0.337837837837838,25
56784_c,14850.40965271,-8930.37451171875,103,47,34,0.330097087378641,34
56784_c,14850.40965271,-8880.37451171875,115,39,39,0.339130434782609,39
56784_c,14850.40965271,-8830.37451171875,137,27,46,0.335766423357664,46
56784_c,14850.40965271,-8780.37451171875,156,20,45,0.288461538461538,45
56784_c,14850.40965271,-8730.37451171875,168,20,58,0.345238095238095,58
56784_c,14850.40965271,-8680.37451171875,171,15,49,0.286549707602339,49
56784_c,14850.40965271,-8630.37451171875,149,13,39,0.261744966442953,39
56784_c,14850.40965271,-8580.37451171875,120,7,28,0.233333333333333,28
56784_c,14850.40965271,-8530.37451171875,88,5,17,0.193181818181818,17
56784_c,14900.40965271,-8980.37451171875,39,48,21,0.538461538461538,21
56784_c,14900.40965271,-8930.37451171875,65,48,30,0.461538461538462,30
56784_c,14900.40965271,-8880.37451171875,72,40,35,0.486111111111111,35
56784_c,14900.40965271,-8830.37451171875,98,27,40,0.408163265306122,40
56784_c,14900.40965271,-8780.37451171875,138,19,43,0.311594202898551,43
56784_c,14900.40965271,-8730.37451171875,159,20,58,0.364779874213836,58
56784_c,14900.40965271,-8680.37451171875,162,16,50,0.308641975308642,50
56784_c,14900.40965271,-8630.37451171875,151,13,43,0.28476821192053,43
56784_c,14900.40965271,-8580.37451171875,127,8,35,0.275590551181102,35
56784_c,14900.40965271,-8530.37451171875,85,6,20,0.235294117647059,20
56784_c,14950.40965271,-8930.37451171875,30,44,11,0.366666666666667,11
56784_c,14950.40965271,-8880.37451171875,38,32,13,0.342105263157895,13
56784_c,14950.40965271,-8830.37451171875,71,21,18,0.253521126760563,18
56784_c,14950.40965271,-8780.37451171875,115,14,26,0.226086956521739,26
56784_c,14950.40965271,-8730.37451171875,144,15,40,0.277777777777778,40
56784_c,14950.40965271,-8680.37451171875,151,11,33,0.218543046357616,33
56784_c,14950.40965271,-8630.37451171875,149,10,31,0.208053691275168,31
56784_c,14950.40965271,-8580.37451171875,118,6,27,0.228813559322034,27
56784_c,14950.40965271,-8530.37451171875,83,5,21,0.253012048192771,21
56784_c,15000.40965271,-8830.37451171875,50,16,11,0.22,11
56784_c,15000.40965271,-8780.37451171875,100,11,21,0.21,21
56784_c,15000.40965271,-8730.37451171875,134,12,35,0.261194029850746,35
56784_c,15000.40965271,-8680.37451171875,144,8,29,0.201388888888889,29
56784_c,15000.40965271,-8630.37451171875,145,8,28,0.193103448275862,28
56784_c,15000.40965271,-8580.37451171875,122,5,25,0.204918032786885,25
56784_c,15000.40965271,-8530.37451171875,91,6,23,0.252747252747253,23
56784_c,15000.40965271,-8480.37451171875,73,5,15,0.205479452054795,15
56784_c,15050.40965271,-8830.37451171875,38,8,5,0.131578947368421,5
56784_c,15050.40965271,-8780.37451171875,87,7,15,0.172413793103448,15
56784_c,15050.40965271,-8730.37451171875,128,9,29,0.2265625,29
56784_c,15050.40965271,-8680.37451171875,149,7,30,0.201342281879195,30
56784_c,15050.40965271,-8630.37451171875,162,6,30,0.185185185185185,30
56784_c,15050.40965271,-8580.37451171875,144,6,30,0.208333333333333,30
56784_c,15050.40965271,-8530.37451171875,123,6,29,0.235772357723577,29
56784_c,15050.40965271,-8480.37451171875,93,5,20,0.21505376344086,20
56784_c,15100.40965271,-9230.37451171875,31,21,25,0.806451612903226,25
56784_c,15100.40965271,-9180.37451171875,32,35,26,0.8125,26
56784_c,15100.40965271,-9130.37451171875,32,40,26,0.8125,26
56784_c,15100.40965271,-8580.37451171875,167,5,25,0.149700598802395,25
56784_c,15100.40965271,-8530.37451171875,155,7,34,0.219354838709677,34
56784_c,15100.40965271,-8480.37451171875,129,7,34,0.263565891472868,34
56784_c,15100.40965271,-8430.37451171875,102,5,26,0.254901960784314,26
56784_c,15150.40965271,-9280.37451171875,44,6,30,0.681818181818182,30
56784_c,15150.40965271,-9230.37451171875,48,21,34,0.708333333333333,34
56784_c,15150.40965271,-9180.37451171875,49,35,35,0.714285714285714,35
56784_c,15150.40965271,-9130.37451171875,47,42,35,0.74468085106383,35
56784_c,15150.40965271,-9080.37451171875,30,44,24,0.8,24
56784_c,15150.40965271,-8580.37451171875,171,5,29,0.169590643274854,29
56784_c,15150.40965271,-8530.37451171875,179,7,38,0.212290502793296,38
56784_c,15150.40965271,-8480.37451171875,156,8,44,0.282051282051282,44
56784_c,15150.40965271,-8430.37451171875,130,8,36,0.276923076923077,36
56784_c,15150.40965271,-8380.37451171875,99,6,27,0.272727272727273,27
56784_c,15200.40965271,-9280.37451171875,45,16,34,0.755555555555556,34
56784_c,15200.40965271,-9230.37451171875,50,31,39,0.78,39
56784_c,15200.40965271,-9180.37451171875,51,44,40,0.784313725490196,40
56784_c,15200.40965271,-9130.37451171875,48,51,39,0.8125,39
56784_c,15200.40965271,-8780.37451171875,51,6,0,0,0
56784_c,15200.40965271,-8730.37451171875,93,5,0,0,0
56784_c,15200.40965271,-8580.37451171875,195,8,38,0.194871794871795,38
56784_c,15200.40965271,-8530.37451171875,198,9,43,0.217171717171717,43
56784_c,15200.40965271,-8480.37451171875,181,10,49,0.270718232044199,49
56784_c,15200.40965271,-8430.37451171875,155,10,40,0.258064516129032,40
56784_c,15200.40965271,-8380.37451171875,118,7,29,0.245762711864407,29
56784_c,15250.40965271,-9280.37451171875,46,16,32,0.695652173913044,32
56784_c,15250.40965271,-9230.37451171875,52,27,33,0.634615384615385,33
56784_c,15250.40965271,-9180.37451171875,52,36,33,0.634615384615385,33
56784_c,15250.40965271,-9130.37451171875,45,45,29,0.644444444444445,29
56784_c,15250.40965271,-8830.37451171875,30,9,7,0.233333333333333,7
56784_c,15250.40965271,-8780.37451171875,64,7,0,0,0
56784_c,15250.40965271,-8730.37451171875,103,6,0,0,0
56784_c,15250.40965271,-8630.37451171875,184,5,24,0.130434782608696,24
56784_c,15250.40965271,-8580.37451171875,201,10,46,0.228855721393035,46
56784_c,15250.40965271,-8530.37451171875,207,10,48,0.231884057971015,48
56784_c,15250.40965271,-8480.37451171875,194,11,54,0.278350515463918,54
56784_c,15250.40965271,-8430.37451171875,172,11,46,0.267441860465116,46
56784_c,15250.40965271,-8380.37451171875,130,7,31,0.238461538461538,31
56784_c,15300.40965271,-9280.37451171875,49,17,30,0.612244897959184,30
56784_c,15300.40965271,-9230.37451171875,59,25,31,0.525423728813559,31
56784_c,15300.40965271,-9180.37451171875,62,34,34,0.548387096774194,34
56784_c,15300.40965271,-9130.37451171875,57,43,31,0.543859649122807,31
56784_c,15300.40965271,-9080.37451171875,41,37,20,0.487804878048781,20
56784_c,15300.40965271,-9030.37451171875,33,31,17,0.515151515151515,17
56784_c,15300.40965271,-8980.37451171875,35,25,17,0.485714285714286,17
56784_c,15300.40965271,-8930.37451171875,32,19,15,0.46875,15
56784_c,15300.40965271,-8880.37451171875,35,10,13,0.371428571428571,13
56784_c,15300.40965271,-8830.37451171875,58,9,10,0.172413793103448,10
56784_c,15300.40965271,-8780.37451171875,95,7,2,0.0210526315789474,2
56784_c,15300.40965271,-8730.37451171875,125,5,0,0,0
56784_c,15300.40965271,-8630.37451171875,201,5,28,0.139303482587065,28
56784_c,15300.40965271,-8580.37451171875,212,10,49,0.231132075471698,49
56784_c,15300.40965271,-8530.37451171875,207,10,51,0.246376811594203,51
56784_c,15300.40965271,-8480.37451171875,199,10,51,0.256281407035176,51
56784_c,15300.40965271,-8430.37451171875,189,10,43,0.227513227513228,43
56784_c,15300.40965271,-8380.37451171875,152,6,24,0.157894736842105,24
56784_c,15350.40965271,-9330.37451171875,30,8,13,0.433333333333333,13
56784_c,15350.40965271,-9280.37451171875,47,16,20,0.425531914893617,20
56784_c,15350.40965271,-9230.37451171875,63,21,21,0.333333333333333,21
56784_c,15350.40965271,-9180.37451171875,71,27,26,0.366197183098592,26
56784_c,15350.40965271,-9130.37451171875,65,36,22,0.338461538461539,22
56784_c,15350.40965271,-9080.37451171875,52,33,21,0.403846153846154,21
56784_c,15350.40965271,-9030.37451171875,56,27,25,0.446428571428571,25
56784_c,15350.40965271,-8980.37451171875,60,23,27,0.45,27
56784_c,15350.40965271,-8930.37451171875,52,18,23,0.442307692307692,23
56784_c,15350.40965271,-8880.37451171875,52,9,19,0.365384615384615,19
56784_c,15350.40965271,-8830.37451171875,80,6,12,0.15,12
56784_c,15350.40965271,-8580.37451171875,215,8,38,0.176744186046512,38
56784_c,15350.40965271,-8530.37451171875,207,10,49,0.236714975845411,49
56784_c,15350.40965271,-8480.37451171875,192,10,50,0.260416666666667,50
56784_c,15350.40965271,-8430.37451171875,195,10,42,0.215384615384615,42
56784_c,15350.40965271,-8380.37451171875,165,7,28,0.16969696969697,28
56784_c,15400.40965271,-9280.37451171875,38,16,21,0.552631578947369,21
56784_c,15400.40965271,-9230.37451171875,61,18,26,0.426229508196721,26
56784_c,15400.40965271,-9180.37451171875,81,21,31,0.382716049382716,31
56784_c,15400.40965271,-9130.37451171875,80,31,28,0.35,28
56784_c,15400.40965271,-9080.37451171875,73,28,27,0.36986301369863,27
56784_c,15400.40965271,-9030.37451171875,85,24,29,0.341176470588235,29
56784_c,15400.40965271,-8980.37451171875,84,23,30,0.357142857142857,30
56784_c,15400.40965271,-8930.37451171875,65,21,26,0.4,26
56784_c,15400.40965271,-8880.37451171875,65,11,21,0.323076923076923,21
56784_c,15400.40965271,-8830.37451171875,101,7,14,0.138613861386139,14
56784_c,15400.40965271,-8580.37451171875,217,6,28,0.129032258064516,28
56784_c,15400.40965271,-8530.37451171875,212,9,45,0.212264150943396,45
56784_c,15400.40965271,-8480.37451171875,199,10,50,0.251256281407035,50
56784_c,15400.40965271,-8430.37451171875,201,9,42,0.208955223880597,42
56784_c,15400.40965271,-8380.37451171875,171,7,32,0.187134502923977,32
56784_c,15450.40965271,-9280.37451171875,41,9,19,0.463414634146342,19
56784_c,15450.40965271,-9230.37451171875,67,11,27,0.402985074626866,27
56784_c,15450.40965271,-9180.37451171875,87,12,32,0.367816091954023,32
56784_c,15450.40965271,-9130.37451171875,87,20,30,0.344827586206897,30
56784_c,15450.40965271,-9080.37451171875,78,20,30,0.384615384615385,30
56784_c,15450.40965271,-9030.37451171875,94,20,32,0.340425531914894,32
56784_c,15450.40965271,-8980.37451171875,96,19,30,0.3125,30
56784_c,15450.40965271,-8930.37451171875,82,19,26,0.317073170731707,26
56784_c,15450.40965271,-8880.37451171875,85,9,21,0.247058823529412,21
56784_c,15450.40965271,-8830.37451171875,126,5,14,0.111111111111111,14
56784_c,15450.40965271,-8530.37451171875,227,6,35,0.154185022026432,35
56784_c,15450.40965271,-8480.37451171875,215,7,40,0.186046511627907,40
56784_c,15450.40965271,-8430.37451171875,214,7,38,0.177570093457944,38
56784_c,15450.40965271,-8380.37451171875,194,6,30,0.154639175257732,30
56784_c,15500.40965271,-9280.37451171875,39,8,17,0.435897435897436,17
56784_c,15500.40965271,-9230.37451171875,61,10,25,0.409836065573771,25
56784_c,15500.40965271,-9180.37451171875,81,11,30,0.37037037037037,30
56784_c,15500.40965271,-9130.37451171875,86,17,32,0.372093023255814,32
56784_c,15500.40965271,-9080.37451171875,76,18,31,0.407894736842105,31
56784_c,15500.40965271,-9030.37451171875,91,15,23,0.252747252747253,23
56784_c,15500.40965271,-8980.37451171875,96,14,21,0.21875,21
56784_c,15500.40965271,-8930.37451171875,88,13,17,0.193181818181818,17
56784_c,15500.40965271,-8880.37451171875,89,8,14,0.157303370786517,14
56784_c,15500.40965271,-8530.37451171875,233,5,29,0.124463519313305,29
56784_c,15500.40965271,-8480.37451171875,227,6,36,0.158590308370044,36
